system,step,escape,basin,truth,constraint,coherence,option_density,discoveries,survivability
recursive_gv,98,0.25,0.560204,0.996454,0.958592,0.959948,0.5,0,0.799802
recursive_gv,99,0.25,0.55466,0.99503,0.973463,0.974197,0.5,0,0.803805
recursive_gv,100,0.25,0.549307,0.991121,0.969328,0.970122,0.5,0,0.799892
recursive_gv,101,0.25,0.548357,0.990732,0.97494,0.967632,0.5,0,0.79917
recursive_gv,102,0.25,0.540582,0.989257,0.972211,0.964896,0.5,0,0.795585
recursive_gv,103,0.25,0.543352,0.988277,0.975311,0.963295,0.5,0,0.79607
recursive_gv,104,0.25,0.542702,0.985744,0.97132,0.96194,0.5,0,0.794538
recursive_gv,105,0.25,0.543196,0.979327,0.977736,0.962169,0.5,0,0.794525
recursive_gv,106,0.25,0.539351,0.987663,0.974893,0.968638,0.5,0,0.796387
recursive_gv,107,0.25,0.538007,0.996451,0.976693,0.977444,0.5,0,0.800739
recursive_gv,108,0.25,0.54178,0.994948,0.978969,0.983018,0.5,0,0.80405
recursive_gv,109,0.25,0.529678,0.990334,0.984512,0.983325,0.5,0,0.799735
recursive_gv,110,0.25,0.534892,1.0,0.991273,0.987479,0.5,0,0.804977
recursive_gv,111,0.25,0.540203,0.99724,0.98468,0.98293,0.5,0,0.803879
recursive_gv,112,0.25,0.542603,0.984515,0.983845,0.983558,0.5,0,0.802271
recursive_gv,113,0.25,0.556618,0.986117,0.978897,0.974962,0.5,0,0.803315
recursive_gv,114,0.25,0.550665,0.991755,0.987946,0.971604,0.5,0,0.802879
recursive_gv,115,0.25,0.562006,0.998129,0.975747,0.965526,0.5,0,0.803796
recursive_gv,116,0.25,0.567194,1.0,0.960324,0.958067,0.5,0,0.801846
recursive_gv,117,0.25,0.569378,1.0,0.959384,0.954823,0.5,0,0.801288
recursive_gv,118,0.25,0.570794,1.0,0.964842,0.958549,0.5,0,0.803346
recursive_gv,119,0.25,0.568795,0.991336,0.968812,0.961951,0.5,0,0.802604
recursive_gv,120,0.25,0.559679,1.0,0.974058,0.963525,0.5,0,0.802692
recursive_gv,121,0.25,0.569297,0.993389,0.988443,0.965817,0.5,0,0.806774
recursive_gv,122,0.25,0.568821,1.0,0.984398,0.966367,0.5,0,0.807348
recursive_gv,123,0.25,0.575118,1.0,0.981964,0.966922,0.5,0,0.80896
recursive_gv,124,0.25,0.570476,1.0,0.981218,0.968376,0.5,0,0.808002
recursive_gv,125,0.25,0.565169,0.998436,0.982679,0.969224,0.5,0,0.806669
recursive_gv,126,0.25,0.574249,1.0,0.978646,0.965387,0.5,0,0.807854
recursive_gv,127,0.25,0.56717,1.0,0.981484,0.965925,0.5,0,0.806379
recursive_gv,128,0.25,0.561891,0.996721,0.97781,0.970792,0.5,0,0.805347
recursive_gv,129,0.25,0.5587,0.997466,0.982517,0.971802,0.5,0,0.805431
recursive_gv,130,0.25,0.549531,1.0,0.983014,0.972475,0.5,0,0.803582
recursive_gv,131,0.25,0.540708,0.99,0.978972,0.974143,0.5,0,0.799331
recursive_gv,132,0.25,0.529321,0.984861,0.977326,0.972853,0.5,0,0.794624
recursive_gv,133,0.25,0.538582,0.992833,0.990073,0.970088,0.5,0,0.799555
recursive_gv,134,0.25,0.545169,0.990335,0.99555,0.972166,0.5,0,0.802479
recursive_gv,135,0.25,0.554511,0.997005,0.993219,0.973231,0.5,0,0.806069
recursive_gv,136,0.25,0.543464,1.0,0.997905,0.973665,0.5,0,0.804295
recursive_gv,137,0.25,0.539421,0.988971,1.0,0.967262,0.5,0,0.800002
recursive_gv,138,0.25,0.54207,0.991631,1.0,0.97128,0.5,0,0.802285
recursive_gv,139,0.25,0.536744,0.99366,0.990967,0.978149,0.5,0,0.801625
recursive_gv,140,0.25,0.534972,0.985947,0.98687,0.977216,0.5,0,0.799004
recursive_gv,141,0.25,0.545126,0.987751,0.984506,0.977047,0.5,0,0.801729
recursive_gv,142,0.25,0.553397,0.981304,0.980911,0.978403,0.5,0,0.802841
recursive_gv,143,0.25,0.545994,0.986388,0.976167,0.978957,0.5,0,0.80192
recursive_gv,144,0.25,0.537939,0.983642,0.973639,0.976792,0.5,0,0.798624
recursive_gv,145,0.25,0.529775,0.975792,0.977763,0.976061,0.5,0,0.795834
recursive_gv,146,0.25,0.532941,0.972841,0.979568,0.974666,0.5,0,0.797617
recursive_gv,147,0.25,0.531634,0.970556,0.963049,0.964792,0.5,0,0.792681
recursive_gv,148,0.25,0.528283,0.962893,0.957281,0.957849,0.5,0,0.788493
recursive_gv,149,0.25,0.534816,0.964581,0.964427,0.962615,0.5,0,0.792484
recursive_gv,150,0.25,0.519098,0.958291,0.963362,0.958646,0.5,0,0.786282
recursive_gv,151,0.25,0.518784,0.955935,0.952786,0.9519,0.5,0,0.783057
recursive_gv,152,0.25,0.543451,0.952887,0.966905,0.957067,0.5,0,0.792577
recursive_gv,153,0.25,0.546308,0.958999,0.966596,0.960594,0.5,0,0.794845
recursive_gv,154,0.25,0.552079,0.960192,0.960598,0.958311,0.5,0,0.795266
recursive_gv,155,0.25,0.538071,0.962461,0.961259,0.960261,0.5,0,0.791173
recursive_gv,156,0.25,0.536576,0.975224,0.9638,0.967343,0.5,0,0.795137
recursive_gv,157,0.25,0.522584,0.980039,0.960991,0.967277,0.5,0,0.791337
recursive_gv,158,0.25,0.524167,0.987058,0.967816,0.974116,0.5,0,0.795538
recursive_gv,159,0.25,0.5088,0.980304,0.957981,0.965353,0.5,0,0.787198
recursive_gv,160,0.95,0.679686,0.957543,0.93731,0.943973,0.525,1,0.824473
recursive_gv,161,0.25,0.680697,0.966073,0.939132,0.947101,0.535,1,0.827725
recursive_gv,162,0.25,0.689318,0.962726,0.934165,0.941774,0.535,1,0.826884
recursive_gv,163,0.25,0.682628,0.962467,0.928986,0.938376,0.535,1,0.823908
recursive_gv,164,0.25,0.701404,0.953423,0.932192,0.939056,0.535,1,0.828463
recursive_gv,165,0.25,0.703166,0.959508,0.934907,0.942912,0.535,1,0.832133
recursive_gv,166,0.25,0.697428,0.969634,0.94243,0.950919,0.535,1,0.835151
recursive_gv,167,0.25,0.683096,0.975364,0.950629,0.957503,0.535,1,0.834043
recursive_gv,168,0.25,0.685667,0.962983,0.954472,0.957285,0.535,1,0.832776
recursive_gv,169,0.25,0.69105,0.960562,0.964921,0.961752,0.535,1,0.837049
recursive_gv,170,0.25,0.690834,0.964906,0.96384,0.963705,0.535,1,0.837653
recursive_gv,171,0.25,0.683307,0.952614,0.966414,0.956338,0.535,1,0.831568
recursive_gv,172,0.25,0.670135,0.944216,0.97003,0.950632,0.535,1,0.826305
recursive_gv,173,0.25,0.660608,0.942038,0.973233,0.949494,0.535,1,0.823779
recursive_gv,174,0.25,0.669328,0.942351,0.962963,0.948064,0.535,1,0.823841
recursive_gv,175,0.25,0.664116,0.937839,0.964548,0.946455,0.535,1,0.823553
recursive_gv,176,0.25,0.665094,0.931925,0.973125,0.944643,0.535,1,0.8248
recursive_gv,177,0.25,0.676972,0.931505,0.972157,0.944688,0.535,1,0.829173
recursive_gv,178,0.25,0.660219,0.936392,0.969544,0.947345,0.535,1,0.825811
recursive_gv,179,0.25,0.647294,0.940008,0.971767,0.950497,0.535,1,0.823622
recursive_gv,180,0.25,0.660262,0.944382,0.972794,0.953771,0.535,1,0.828617
recursive_gv,181,0.25,0.668582,0.947371,0.976246,0.956893,0.535,1,0.832481
recursive_gv,182,0.25,0.686904,0.944534,0.983924,0.957004,0.535,1,0.838405
recursive_gv,183,0.25,0.686397,0.943001,0.987896,0.956845,0.535,1,0.838752
recursive_gv,184,0.25,0.699165,0.951337,0.997793,0.964644,0.535,1,0.846567
recursive_gv,185,0.25,0.705794,0.949405,0.998643,0.96324,0.535,1,0.847933
recursive_gv,186,0.25,0.707814,0.948353,0.99723,0.96241,0.535,1,0.848082
recursive_gv,187,0.25,0.702023,0.947961,0.992727,0.960805,0.535,1,0.844789
recursive_gv,188,0.25,0.701452,0.953115,0.994879,0.963831,0.535,1,0.845565
recursive_gv,189,0.25,0.710007,0.949185,1.0,0.961936,0.535,1,0.848225
recursive_gv,190,0.25,0.713872,0.950631,1.0,0.963241,0.535,1,0.849893
recursive_gv,191,0.25,0.698665,0.955349,0.997758,0.967185,0.535,1,0.847142
recursive_gv,192,0.25,0.696884,0.962893,0.999058,0.972946,0.535,1,0.849054
recursive_gv,193,0.25,0.711352,0.959783,0.997151,0.969256,0.535,1,0.850874
recursive_gv,194,0.25,0.707695,0.958229,0.994139,0.967937,0.535,1,0.848949
recursive_gv,195,0.25,0.690749,0.962291,0.981643,0.968669,0.535,1,0.843419
recursive_gv,196,0.25,0.690435,0.971276,0.982075,0.974737,0.535,1,0.846094
recursive_gv,197,0.25,0.672516,0.971701,0.992888,0.97834,0.535,1,0.843531
recursive_gv,198,0.25,0.676147,0.97842,0.992598,0.982997,0.535,1,0.846264
recursive_gv,199,0.25,0.685167,0.983671,0.988632,0.985245,0.535,1,0.848985
recursive_gv,200,0.25,0.676696,0.990294,0.989859,0.989569,0.535,1,0.848798
recursive_gv,201,0.25,0.682944,0.992324,0.989795,0.990481,0.535,1,0.851063
recursive_gv,202,0.25,0.679208,0.991114,0.987331,0.988461,0.535,1,0.849114
recursive_gv,203,0.25,0.672461,1.0,0.985133,0.989298,0.535,1,0.848529
recursive_gv,204,0.25,0.657701,0.998578,0.982162,0.986942,0.535,1,0.843322
recursive_gv,205,0.25,0.658083,0.997881,0.989114,0.991801,0.535,1,0.845138
recursive_gv,206,0.25,0.660266,1.0,0.990493,0.992555,0.535,1,0.846099
recursive_gv,207,0.25,0.649794,0.997198,0.990142,0.99131,0.535,1,0.842062
recursive_gv,208,0.25,0.646246,0.991799,0.994129,0.99248,0.535,1,0.841714
recursive_gv,209,0.25,0.649196,0.980627,0.985467,0.982086,0.535,1,0.837298
recursive_gv,210,0.25,0.643966,0.976341,0.986141,0.979576,0.535,1,0.834923
recursive_gv,211,0.25,0.660856,0.975494,0.987259,0.979329,0.535,1,0.839394
recursive_gv,212,0.25,0.671736,0.986248,0.983087,0.983758,0.535,1,0.844817
recursive_gv,213,0.25,0.680532,0.98613,0.982497,0.983358,0.535,1,0.847105
recursive_gv,214,0.25,0.694058,0.987758,0.982407,0.983343,0.535,1,0.849396
recursive_gv,215,0.25,0.691904,0.981537,0.987846,0.979024,0.535,1,0.847246
recursive_gv,216,0.25,0.689207,0.989347,0.984579,0.982339,0.535,1,0.848117
recursive_gv,217,0.25,0.697434,0.994784,0.984865,0.97601,0.535,1,0.84954
recursive_gv,218,0.25,0.698274,0.996665,0.980916,0.979264,0.535,1,0.850722
recursive_gv,219,0.25,0.69191,0.99402,0.993088,0.986694,0.535,1,0.852103
recursive_gv,220,0.25,0.684577,0.990076,0.989218,0.986745,0.535,1,0.848842
recursive_gv,221,0.25,0.681661,0.988204,0.984793,0.984731,0.535,1,0.846575
recursive_gv,222,0.25,0.670556,0.990654,0.993553,0.986402,0.535,1,0.845609
recursive_gv,223,0.25,0.67895,0.985043,0.99362,0.980742,0.535,1,0.845592
recursive_gv,224,0.25,0.678734,0.977934,0.99375,0.980604,0.535,1,0.845143
recursive_gv,225,0.25,0.680483,0.984745,0.996341,0.983813,0.535,1,0.847487
recursive_gv,226,0.25,0.694495,0.978931,1.0,0.981855,0.535,1,0.851234
recursive_gv,227,0.25,0.697991,0.992392,1.0,0.987562,0.535,1,0.854997
recursive_gv,228,0.25,0.699792,0.991638,1.0,0.990337,0.535,1,0.856287
recursive_gv,229,0.25,0.704462,0.990827,1.0,0.99088,0.535,1,0.857731
recursive_gv,230,0.25,0.713284,0.986618,0.999648,0.987319,0.535,1,0.85866
recursive_gv,231,0.25,0.713409,0.998108,0.989387,0.989057,0.535,1,0.859148
recursive_gv,232,0.25,0.716711,0.992391,0.981171,0.980847,0.535,1,0.855626
recursive_gv,233,0.25,0.709849,0.989633,0.994392,0.981603,0.535,1,0.855219
recursive_gv,234,0.25,0.71936,0.996054,0.986579,0.978332,0.535,1,0.856809
recursive_gv,235,0.25,0.735792,0.991609,0.98404,0.97973,0.535,1,0.86072
recursive_gv,236,0.25,0.742234,0.986796,0.98135,0.980076,0.535,1,0.861454
recursive_gv,237,0.25,0.741326,0.987078,0.975782,0.979356,0.535,1,0.861581
recursive_gv,238,0.25,0.750948,0.987664,0.977057,0.978921,0.535,1,0.86351
recursive_gv,239,0.25,0.761963,0.988521,0.979018,0.976655,0.535,1,0.865996
recursive_gv,240,0.95,0.774262,0.999323,0.975951,0.976982,0.535,1,0.871446
recursive_gv,241,0.25,0.774298,1.0,0.97399,0.978801,0.535,1,0.87241
recursive_gv,242,0.25,0.767933,1.0,0.974708,0.981352,0.535,1,0.872094
recursive_gv,243,0.25,0.768162,1.0,0.983,0.987762,0.535,1,0.874757
recursive_gv,244,0.25,0.773483,0.997325,0.986177,0.989592,0.535,1,0.876557
recursive_gv,245,0.25,0.779362,0.998973,0.990679,0.992915,0.535,1,0.879515
recursive_gv,246,0.25,0.786593,1.0,0.993935,0.995634,0.535,1,0.88283
recursive_gv,247,0.25,0.786691,1.0,0.99517,0.996523,0.535,1,0.883187
recursive_gv,248,0.25,0.782686,1.0,0.98271,0.987553,0.535,1,0.878746
recursive_gv,249,0.25,0.798744,1.0,0.978492,0.984275,0.535,1,0.881898
recursive_gv,250,0.25,0.797297,0.998028,0.974662,0.981461,0.535,1,0.880303
recursive_gv,251,0.25,0.790327,0.988141,0.977326,0.980896,0.535,1,0.876983
recursive_gv,252,0.25,0.795736,0.99795,0.984023,0.988171,0.535,1,0.882342
recursive_gv,253,0.25,0.782672,0.984832,0.984482,0.983839,0.535,1,0.875885
recursive_gv,254,0.25,0.7893,0.983689,0.980807,0.981394,0.535,1,0.87619
recursive_gv,255,0.25,0.797048,0.981282,0.979678,0.979422,0.535,1,0.877877
recursive_gv,256,0.25,0.806982,0.976354,0.9735,0.973546,0.535,1,0.877954
recursive_gv,257,0.25,0.801062,0.985161,0.985884,0.984945,0.535,1,0.881027
recursive_gv,258,0.25,0.783005,0.992085,0.981182,0.984763,0.535,1,0.876801
recursive_gv,259,0.25,0.783457,0.987474,0.980492,0.982704,0.535,1,0.875726
recursive_gv,260,0.25,0.80134,0.985553,0.990057,0.98684,0.535,1,0.881435
recursive_gv,261,0.25,0.798051,0.995235,0.991481,0.982188,0.535,1,0.880489
recursive_gv,262,0.25,0.79095,1.0,0.99658,0.982823,0.535,1,0.880219
recursive_gv,263,0.25,0.797681,0.993223,0.999434,0.984154,0.535,1,0.881912
recursive_gv,264,0.25,0.801862,0.994049,1.0,0.979167,0.535,1,0.881851
recursive_gv,265,0.25,0.811075,0.996162,1.0,0.979735,0.535,1,0.884904
recursive_gv,266,0.25,0.812597,0.989395,1.0,0.971915,0.535,1,0.8821
recursive_gv,267,0.25,0.810523,0.987041,1.0,0.969139,0.535,1,0.880389
recursive_gv,268,0.25,0.811978,0.983745,1.0,0.969914,0.535,1,0.880592
recursive_gv,269,0.25,0.82431,0.992658,1.0,0.971723,0.535,1,0.885788
recursive_gv,270,0.25,0.826964,0.999457,1.0,0.958876,0.535,1,0.883875
recursive_gv,271,0.25,0.835416,0.997667,1.0,0.962616,0.535,1,0.887036
recursive_gv,272,0.25,0.846586,0.990135,0.999657,0.961732,0.535,1,0.888721
recursive_gv,273,0.25,0.850017,0.998308,1.0,0.967478,0.535,1,0.892617
recursive_gv,274,0.25,0.840329,0.999359,0.999795,0.966471,0.535,1,0.889747
recursive_gv,275,0.25,0.852989,1.0,1.0,0.969985,0.535,1,0.894432
recursive_gv,276,0.25,0.854429,1.0,0.994358,0.967411,0.535,1,0.893232
recursive_gv,277,0.25,0.86793,1.0,0.991271,0.964104,0.535,1,0.895604
recursive_gv,278,0.25,0.871823,1.0,0.991185,0.967351,0.535,1,0.897617
recursive_gv,279,0.25,0.867831,0.999135,0.984357,0.968685,0.535,1,0.895794
recursive_gv,280,0.25,0.876752,1.0,0.98408,0.975713,0.535,1,0.900506
recursive_gv,281,0.25,0.88886,1.0,0.983828,0.977691,0.535,1,0.904474
recursive_gv,282,0.25,0.880667,0.993238,0.976541,0.974816,0.535,1,0.899324
recursive_gv,283,0.25,0.870182,0.994347,0.976707,0.978648,0.535,1,0.898023
recursive_gv,284,0.25,0.874833,0.990346,0.981321,0.981888,0.535,1,0.899896
recursive_gv,285,0.25,0.868941,0.987864,0.980842,0.982925,0.535,1,0.898479
recursive_gv,286,0.25,0.884545,0.992293,0.983992,0.985074,0.535,1,0.904292
recursive_gv,287,0.25,0.880986,0.988336,0.96913,0.973185,0.535,1,0.897803
recursive_gv,288,0.25,0.884935,0.986445,0.972494,0.970681,0.535,1,0.897536
recursive_gv,289,0.25,0.896155,0.986145,0.962728,0.964498,0.535,1,0.897937
recursive_gv,290,0.25,0.899224,0.978072,0.978108,0.966817,0.535,1,0.899605
recursive_gv,291,0.25,0.891925,0.972546,0.976085,0.969108,0.535,1,0.897077
recursive_gv,292,0.25,0.889835,0.96735,0.97971,0.968644,0.535,1,0.896643
recursive_gv,293,0.25,0.893041,0.967703,0.980938,0.968737,0.535,1,0.897813
recursive_gv,294,0.25,0.911869,0.969799,0.981499,0.971031,0.535,1,0.904131
recursive_gv,295,0.25,0.918989,0.973397,0.979559,0.975179,0.535,1,0.907669
recursive_gv,296,0.25,0.912228,0.976345,0.981625,0.978089,0.535,1,0.907795
recursive_gv,297,0.25,0.912354,0.974257,0.982214,0.976883,0.535,1,0.907729
recursive_gv,298,0.25,0.915766,0.974524,0.988755,0.977888,0.535,1,0.909586
recursive_gv,299,0.25,0.92287,0.968561,0.990221,0.974652,0.535,1,0.91099
recursive_gv,300,0.25,0.911909,0.963317,0.993781,0.968871,0.535,1,0.905697
recursive_gv,301,0.25,0.917204,0.963137,0.989803,0.967979,0.535,1,0.906043
recursive_gv,302,0.25,0.92208,0.959459,0.986909,0.966031,0.535,1,0.906325
recursive_gv,303,0.25,0.917442,0.9488,0.989526,0.95887,0.535,1,0.902849
recursive_gv,304,0.25,0.910143,0.950489,0.992739,0.960564,0.535,1,0.902031
recursive_gv,305,0.25,0.916781,0.951405,0.997397,0.961686,0.535,1,0.905128
recursive_gv,306,0.25,0.928152,0.947547,0.997619,0.960572,0.535,1,0.908441
recursive_gv,307,0.25,0.9262,0.938963,0.984072,0.953148,0.535,1,0.90406
recursive_gv,308,0.25,0.922527,0.942982,0.978888,0.954589,0.535,1,0.902756
recursive_gv,309,0.25,0.912221,0.932148,0.969967,0.944608,0.535,1,0.895356
recursive_gv,310,0.25,0.9175,0.940025,0.971012,0.950257,0.535,1,0.898903
recursive_gv,311,0.25,0.915167,0.949138,0.983185,0.960092,0.535,1,0.903476
recursive_gv,312,0.25,0.912671,0.950765,0.986493,0.961175,0.535,1,0.902552
recursive_gv,313,0.25,0.924125,0.948961,0.977994,0.957713,0.535,1,0.902733
recursive_gv,314,0.25,0.918545,0.952019,0.972815,0.957924,0.535,1,0.899621
recursive_gv,315,0.25,0.92273,0.951528,0.970543,0.957746,0.535,1,0.90143
recursive_gv,316,0.25,0.932905,0.949552,0.971775,0.95681,0.535,1,0.904386
recursive_gv,317,0.25,0.933141,0.94764,0.975058,0.955742,0.535,1,0.903673
recursive_gv,318,0.25,0.936626,0.948069,0.978541,0.956374,0.535,1,0.905247
recursive_gv,319,0.25,0.941976,0.953227,0.976173,0.959343,0.535,1,0.907264
recursive_gv,320,0.95,0.999384,0.94177,0.954533,0.945661,0.56,2,0.916727
recursive_gv,321,0.25,1.0,0.939934,0.952048,0.943937,0.57,2,0.917832
recursive_gv,322,0.25,0.980972,0.94088,0.954312,0.945255,0.57,2,0.913134
recursive_gv,323,0.25,0.967495,0.925756,0.949898,0.933641,0.57,2,0.904795
recursive_gv,324,0.25,0.961747,0.916558,0.950021,0.927599,0.57,2,0.902368
recursive_gv,325,0.25,0.961887,0.924222,0.951723,0.93331,0.57,2,0.904706
recursive_gv,326,0.25,0.966662,0.92834,0.952411,0.936295,0.57,2,0.907102
recursive_gv,327,0.25,0.96497,0.937985,0.947627,0.940218,0.57,2,0.909096
recursive_gv,328,0.25,0.958222,0.942993,0.945375,0.941927,0.57,2,0.907986
recursive_gv,329,0.25,0.958158,0.950437,0.950207,0.948747,0.57,2,0.910239
recursive_gv,330,0.25,0.961325,0.954057,0.947729,0.94866,0.57,2,0.912542
recursive_gv,331,0.25,0.95732,0.951171,0.948008,0.947487,0.57,2,0.910609
recursive_gv,332,0.25,0.966196,0.952919,0.953714,0.951165,0.57,2,0.915514
recursive_gv,333,0.25,0.970417,0.957968,0.958097,0.956372,0.57,2,0.918481
recursive_gv,334,0.25,0.969108,0.955052,0.950579,0.950572,0.57,2,0.916068
recursive_gv,335,0.25,0.959393,0.955022,0.95103,0.950741,0.57,2,0.913599
recursive_gv,336,0.25,0.949561,0.959557,0.943368,0.94834,0.57,2,0.909847
recursive_gv,337,0.25,0.949575,0.962347,0.954744,0.956855,0.57,2,0.912295
recursive_gv,338,0.25,0.930478,0.971896,0.943912,0.95316,0.57,2,0.908087
recursive_gv,339,0.25,0.941801,0.979286,0.94306,0.954718,0.57,2,0.912364
recursive_gv,340,0.25,0.9491,0.977398,0.93994,0.952136,0.57,2,0.913525
recursive_gv,341,0.25,0.947468,0.978752,0.937977,0.951013,0.57,2,0.91247
recursive_gv,342,0.25,0.946834,0.977264,0.93888,0.951361,0.57,2,0.912567
recursive_gv,343,0.25,0.951252,0.979515,0.930073,0.945794,0.57,2,0.911972
recursive_gv,344,0.25,0.945847,0.973426,0.933644,0.94637,0.57,2,0.909048
recursive_gv,345,0.25,0.9431,0.983994,0.930788,0.946552,0.57,2,0.90964
recursive_gv,346,0.25,0.941514,0.98613,0.939524,0.952829,0.57,2,0.91154
recursive_gv,347,0.25,0.930844,0.990068,0.943762,0.957322,0.57,2,0.911373
recursive_gv,348,0.25,0.920398,0.976264,0.962741,0.967091,0.57,2,0.910951
recursive_gv,349,0.25,0.923627,0.968424,0.959146,0.961517,0.57,2,0.90936
recursive_gv,350,0.25,0.918519,0.962058,0.957338,0.95757,0.57,2,0.905758
recursive_gv,351,0.25,0.918012,0.956115,0.958331,0.954943,0.57,2,0.904607
recursive_gv,352,0.25,0.92223,0.964751,0.960475,0.960809,0.57,2,0.90786
recursive_gv,353,0.25,0.909959,0.965059,0.963585,0.962956,0.57,2,0.90467
recursive_gv,354,0.25,0.917297,0.955403,0.954098,0.953176,0.57,2,0.901436
recursive_gv,355,0.25,0.925425,0.96655,0.955606,0.959144,0.57,2,0.906614
recursive_gv,356,0.25,0.929222,0.966426,0.955596,0.958764,0.57,2,0.908836
recursive_gv,357,0.25,0.94087,0.957956,0.973123,0.962945,0.57,2,0.913984
recursive_gv,358,0.25,0.9488,0.956296,0.978884,0.963741,0.57,2,0.917697
recursive_gv,359,0.25,0.94419,0.957944,0.978856,0.964855,0.57,2,0.91718
recursive_gv,360,0.25,0.944626,0.962906,0.967242,0.963325,0.57,2,0.915478
recursive_gv,361,0.25,0.954549,0.965273,0.977024,0.968939,0.57,2,0.92156
recursive_gv,362,0.25,0.954429,0.968817,0.975056,0.970244,0.57,2,0.921966
recursive_gv,363,0.25,0.957958,0.974212,0.973961,0.972879,0.57,2,0.923657
recursive_gv,364,0.25,0.965454,0.972025,0.968367,0.968545,0.57,2,0.924223
recursive_gv,365,0.25,0.974517,0.977462,0.982443,0.978709,0.57,2,0.931493
recursive_gv,366,0.25,0.979279,0.974827,0.980271,0.976507,0.57,2,0.93068
recursive_gv,367,0.25,0.984639,0.975224,0.974297,0.974325,0.57,2,0.92985
recursive_gv,368,0.25,0.988241,0.97106,0.977877,0.973002,0.57,2,0.932237
recursive_gv,369,0.25,0.966944,0.987886,0.967478,0.973903,0.57,2,0.927404
recursive_gv,370,0.25,0.962024,0.989974,0.956077,0.966158,0.57,2,0.923374
recursive_gv,371,0.25,0.956278,0.981948,0.956624,0.964703,0.57,2,0.92002
recursive_gv,372,0.25,0.947771,0.985632,0.961562,0.968458,0.57,2,0.9189
recursive_gv,373,0.25,0.949863,0.980294,0.963845,0.969281,0.57,2,0.920142
recursive_gv,374,0.25,0.941154,0.983268,0.963918,0.970227,0.57,2,0.918272
recursive_gv,375,0.25,0.947683,0.984008,0.964691,0.971062,0.57,2,0.921044
recursive_gv,376,0.25,0.955351,0.985299,0.959768,0.968059,0.57,2,0.922177
recursive_gv,377,0.25,0.951734,0.984303,0.955239,0.964642,0.57,2,0.91976
recursive_gv,378,0.25,0.954187,0.984541,0.952565,0.961866,0.57,2,0.918141
recursive_gv,379,0.25,0.949245,0.97967,0.955795,0.963516,0.57,2,0.917293
recursive_gv,380,0.25,0.961517,0.975613,0.956374,0.962726,0.57,2,0.92
recursive_gv,381,0.25,0.963364,0.977183,0.947819,0.957035,0.57,2,0.917958
recursive_gv,382,0.25,0.947761,0.985959,0.952461,0.96142,0.57,2,0.91604
recursive_gv,383,0.25,0.963929,0.99487,0.953242,0.963032,0.57,2,0.922666
recursive_gv,384,0.25,0.966007,0.990988,0.954243,0.965131,0.57,2,0.924343
recursive_gv,385,0.25,0.958623,0.983074,0.956448,0.964752,0.57,2,0.92067
recursive_gv,386,0.25,0.946667,0.987748,0.951458,0.962149,0.57,2,0.917019
recursive_gv,387,0.25,0.961414,0.989163,0.96466,0.972211,0.57,2,0.925421
recursive_gv,388,0.25,0.960744,0.991578,0.973085,0.979003,0.57,2,0.928528
recursive_gv,389,0.25,0.95912,0.99089,0.980759,0.984106,0.57,2,0.929943
recursive_gv,390,0.25,0.95417,0.985752,0.986343,0.985596,0.57,2,0.928147
recursive_gv,391,0.25,0.959536,0.982931,0.996157,0.983649,0.57,2,0.929643
recursive_gv,392,0.25,0.963087,0.971028,1.0,0.977683,0.57,2,0.929224
recursive_gv,393,0.25,0.956369,0.962526,1.0,0.970386,0.57,2,0.924302
recursive_gv,394,0.25,0.959512,0.953879,0.994111,0.965018,0.57,2,0.922688
recursive_gv,395,0.25,0.957421,0.955442,0.991641,0.96577,0.57,2,0.92201
recursive_gv,396,0.25,0.953779,0.953181,0.98755,0.963978,0.57,2,0.92041
recursive_gv,397,0.25,0.94732,0.94749,0.986998,0.959853,0.57,2,0.91704
recursive_gv,398,0.25,0.947031,0.949676,0.986756,0.961159,0.57,2,0.917136
recursive_gv,399,0.25,0.951666,0.956336,0.990709,0.966948,0.57,2,0.921369
recursive_gv,400,0.95,1.0,0.949578,0.974016,0.956926,0.595,3,0.929876
recursive_gv,401,0.25,1.0,0.962688,0.969032,0.964638,0.605,3,0.933948
recursive_gv,402,0.25,1.0,0.962575,0.972884,0.96565,0.605,3,0.933794
recursive_gv,403,0.25,1.0,0.964667,0.985439,0.967352,0.605,3,0.936456
recursive_gv,404,0.25,1.0,0.966969,0.999229,0.968793,0.605,3,0.939673
recursive_gv,405,0.25,1.0,0.966163,0.989622,0.967097,0.605,3,0.93716
recursive_gv,406,0.25,0.9866,0.965051,0.989528,0.969506,0.605,3,0.934441
recursive_gv,407,0.25,0.992271,0.960792,0.995167,0.969091,0.605,3,0.93731
recursive_gv,408,0.25,0.996651,0.954439,1.0,0.967009,0.605,3,0.939342
recursive_gv,409,0.25,0.992896,0.954902,0.997477,0.966695,0.605,3,0.937628
recursive_gv,410,0.25,0.996132,0.962347,0.999782,0.971371,0.605,3,0.940241
recursive_gv,411,0.25,0.992629,0.962414,1.0,0.972942,0.605,3,0.940524
recursive_gv,412,0.25,0.994579,0.955428,1.0,0.967172,0.605,3,0.938551
recursive_gv,413,0.25,0.98273,0.959139,0.994755,0.969198,0.605,3,0.935211
recursive_gv,414,0.25,0.991906,0.960062,0.999487,0.969733,0.605,3,0.938403
recursive_gv,415,0.25,1.0,0.963312,0.996327,0.971505,0.605,3,0.94073
