agent,step,fitness,state,truth,constraint,correction,coherence,survivability
gv_recoverable_transformer,131,1.0,0.682836,0.905015,0.899072,0.899854,0.766258,0.922421
gv_recoverable_transformer,132,1.0,0.699271,0.91474,0.908918,0.909606,0.780149,0.929187
gv_recoverable_transformer,133,0.997454,0.701068,0.91002,0.904321,0.904924,0.779477,0.925663
gv_recoverable_transformer,134,1.0,0.722124,0.924766,0.919184,0.919701,0.798142,0.936559
gv_recoverable_transformer,135,1.0,0.744573,0.941079,0.935619,0.936064,0.818269,0.947576
gv_recoverable_transformer,136,1.0,0.769675,0.960212,0.954883,0.955269,0.841118,0.960421
gv_recoverable_transformer,137,1.0,0.783122,0.967846,0.962657,0.963,0.852375,0.965788
gv_recoverable_transformer,138,1.0,0.806163,0.985242,0.980195,0.980501,0.873292,0.977492
gv_recoverable_transformer,139,0.98235,0.789564,0.963148,0.958249,0.958532,0.854629,0.957345
gv_recoverable_transformer,140,0.983456,0.79223,0.96052,0.955749,0.955994,0.855302,0.956392
gv_recoverable_transformer,141,0.977971,0.788226,0.951387,0.946739,0.946945,0.849365,0.948893
gv_recoverable_transformer,142,0.984322,0.796179,0.954383,0.949847,0.95001,0.855448,0.953405
gv_recoverable_transformer,143,0.982385,0.795599,0.948994,0.94457,0.944692,0.853055,0.949557
gv_recoverable_transformer,144,0.985311,0.799901,0.948643,0.944322,0.944402,0.855601,0.950672
gv_recoverable_transformer,145,1.0,0.82865,0.972883,0.968662,0.968701,0.882648,0.971879
gv_recoverable_transformer,146,1.0,0.831891,0.971719,0.967612,0.967628,0.884233,0.971434
gv_recoverable_transformer,147,1.0,0.842034,0.977595,0.973598,0.973591,0.892772,0.975554
gv_recoverable_transformer,148,1.0,0.844112,0.97553,0.971643,0.971617,0.893293,0.974506
gv_recoverable_transformer,149,1.0,0.849822,0.977226,0.973444,0.973399,0.897495,0.975894
gv_recoverable_transformer,150,1.0,0.85452,0.978032,0.974353,0.974291,0.900731,0.976694
gv_recoverable_transformer,151,1.0,0.864381,0.984119,0.980541,0.980463,0.909174,0.980919
gv_recoverable_transformer,152,1.0,0.882541,0.998614,0.995138,0.995048,0.92596,0.990603
gv_recoverable_transformer,153,1.0,0.905928,1.0,1.0,1.0,0.941858,0.994186
gv_recoverable_transformer,154,1.0,0.912541,1.0,1.0,1.0,0.945945,0.994594
gv_recoverable_transformer,155,1.0,0.922309,1.0,1.0,1.0,0.951982,0.995198
gv_recoverable_transformer,156,0.99111,0.910892,0.98619,0.98619,0.98619,0.939651,0.983258
gv_recoverable_transformer,157,0.994975,0.912582,0.98558,0.98557,0.98556,0.940459,0.984351
gv_recoverable_transformer,158,1.0,0.926558,0.997328,0.997308,0.997289,0.95358,0.993878
gv_recoverable_transformer,159,1.0,0.939211,1.0,1.0,1.0,0.962429,0.996243
gv_recoverable_transformer,160,1.0,0.943623,1.0,1.0,1.0,0.965155,0.996516
gv_recoverable_transformer,161,1.0,0.955996,1.0,1.0,1.0,0.972803,0.99728
gv_recoverable_transformer,162,1.0,0.96324,1.0,1.0,1.0,0.97728,0.997728
gv_recoverable_transformer,163,1.0,0.978776,1.0,1.0,1.0,0.986882,0.998688
gv_recoverable_transformer,164,1.0,0.982902,1.0,1.0,1.0,0.989433,0.998943
gv_recoverable_transformer,165,1.0,0.979161,0.995732,0.995732,0.995732,0.98549,0.996201
gv_recoverable_transformer,166,1.0,0.983833,0.999899,0.999896,0.999893,0.989968,0.99894
gv_recoverable_transformer,167,0.969753,0.949163,0.964735,0.964732,0.964729,0.95511,0.965527
gv_recoverable_transformer,168,0.979267,0.955324,0.970465,0.970438,0.97041,0.961096,0.972595
gv_recoverable_transformer,169,0.940407,0.912919,0.927635,0.927588,0.927541,0.918522,0.93117
gv_recoverable_transformer,170,0.924645,0.894919,0.909284,0.909188,0.909091,0.900369,0.913721
gv_recoverable_transformer,171,0.934986,0.903577,0.917626,0.917469,0.917312,0.908882,0.922749
gv_recoverable_transformer,172,0.945637,0.912277,0.926009,0.925799,0.925589,0.91744,0.931917
gv_recoverable_transformer,173,0.936607,0.90103,0.914442,0.914188,0.913932,0.906053,0.921234
gv_recoverable_transformer,174,0.932982,0.895533,0.908652,0.908345,0.908038,0.900423,0.916191
gv_recoverable_transformer,175,0.954349,0.915197,0.92804,0.927679,0.927317,0.919959,0.936259
gv_recoverable_transformer,176,0.95346,0.912001,0.924549,0.924149,0.923747,0.916634,0.933676
gv_recoverable_transformer,177,0.985295,0.941626,0.953893,0.953453,0.95301,0.946135,0.963888
gv_recoverable_transformer,178,0.990192,0.943401,0.955355,0.954896,0.954435,0.947782,0.966561
gv_recoverable_transformer,179,1.0,0.950041,0.961689,0.961214,0.960735,0.954298,0.97412
gv_recoverable_transformer,180,1.0,0.970982,0.982325,0.981838,0.981346,0.975117,0.987546
gv_recoverable_transformer,181,1.0,0.973448,0.984467,0.983982,0.983493,0.97746,0.98896
gv_recoverable_transformer,182,0.992892,0.962238,0.972939,0.972459,0.971974,0.96613,0.979001
gv_recoverable_transformer,183,0.996495,0.962084,0.972493,0.97201,0.97152,0.965863,0.979988
gv_recoverable_transformer,184,1.0,0.962824,0.972952,0.972464,0.97197,0.966493,0.981528
gv_recoverable_transformer,185,0.988543,0.947593,0.957446,0.956954,0.956456,0.951155,0.967454
gv_recoverable_transformer,186,0.990393,0.946137,0.955746,0.95524,0.954728,0.949599,0.967004
gv_recoverable_transformer,187,0.986407,0.938889,0.948265,0.947744,0.947216,0.942255,0.960752
gv_recoverable_transformer,188,1.0,0.951864,0.961023,0.960482,0.959934,0.955138,0.973805
gv_recoverable_transformer,189,1.0,0.953762,0.962693,0.962142,0.961583,0.956944,0.974899
gv_recoverable_transformer,190,1.0,0.951792,0.960501,0.959941,0.959373,0.954885,0.973483
gv_recoverable_transformer,191,1.0,0.952003,0.960499,0.959929,0.95935,0.955009,0.973489
gv_recoverable_transformer,192,1.0,0.956159,0.964448,0.963869,0.963279,0.959081,0.976063
gv_recoverable_transformer,193,1.0,0.964911,0.972995,0.972409,0.971812,0.96775,0.981628
gv_recoverable_transformer,194,0.992923,0.953995,0.961868,0.961281,0.960684,0.956753,0.971931
gv_recoverable_transformer,195,0.985344,0.942913,0.950596,0.950002,0.949396,0.945594,0.961959
gv_recoverable_transformer,196,1.0,0.957927,0.965443,0.964833,0.96421,0.960536,0.97674
gv_recoverable_transformer,197,0.999972,0.954275,0.961608,0.960993,0.960365,0.956811,0.974246
gv_recoverable_transformer,198,0.98789,0.938681,0.945842,0.945219,0.944583,0.941147,0.959776
gv_recoverable_transformer,199,0.998136,0.945896,0.952912,0.952271,0.951616,0.948297,0.967956
gv_recoverable_transformer,200,1.0,0.730594,0.948561,0.943451,0.945315,0.812765,0.951476
gv_recoverable_transformer,201,0.986551,0.720523,0.931848,0.926864,0.928631,0.800177,0.936348
gv_recoverable_transformer,202,0.994225,0.731885,0.936797,0.931921,0.933583,0.809104,0.94267
gv_recoverable_transformer,203,1.0,0.74897,0.947659,0.942893,0.944455,0.823828,0.952161
gv_recoverable_transformer,204,1.0,0.761194,0.953837,0.949184,0.950659,0.833761,0.956579
gv_recoverable_transformer,205,1.0,0.776133,0.962907,0.958369,0.959762,0.846477,0.962867
gv_recoverable_transformer,206,0.988069,0.766177,0.94725,0.942829,0.94415,0.834364,0.948899
gv_recoverable_transformer,207,0.996961,0.777351,0.952921,0.948602,0.949843,0.843453,0.956063
gv_recoverable_transformer,208,0.99825,0.780578,0.950806,0.94659,0.947756,0.844656,0.955496
gv_recoverable_transformer,209,0.997376,0.781542,0.946596,0.942479,0.943572,0.84366,0.952799
gv_recoverable_transformer,210,1.0,0.798717,0.958763,0.954737,0.955757,0.858936,0.961957
gv_recoverable_transformer,211,1.0,0.822668,0.977842,0.973915,0.974871,0.881043,0.974686
gv_recoverable_transformer,212,1.0,0.849663,1.0,0.996269,0.997177,0.906235,0.989454
gv_recoverable_transformer,213,1.0,0.870071,1.0,1.0,1.0,0.919696,0.99197
gv_recoverable_transformer,214,1.0,0.872756,0.998683,0.998683,0.998683,0.920852,0.991361
gv_recoverable_transformer,215,1.0,0.880907,1.0,1.0,1.0,0.926394,0.992639
gv_recoverable_transformer,216,1.0,0.893777,1.0,1.0,1.0,0.934348,0.993435
gv_recoverable_transformer,217,1.0,0.898503,1.0,1.0,1.0,0.937269,0.993727
gv_recoverable_transformer,218,1.0,0.903198,1.0,1.0,1.0,0.940171,0.994017
gv_recoverable_transformer,219,1.0,0.916065,1.0,1.0,1.0,0.948123,0.994812
gv_recoverable_transformer,220,1.0,0.917939,0.999289,0.999289,0.999289,0.949009,0.99451
gv_recoverable_transformer,221,0.996169,0.911715,0.99056,0.99056,0.990559,0.941829,0.98765
gv_recoverable_transformer,222,0.996115,0.90946,0.98589,0.985883,0.985876,0.938649,0.984741
gv_recoverable_transformer,223,1.0,0.919856,0.993952,0.993935,0.993918,0.94815,0.99148
gv_recoverable_transformer,224,1.0,0.92236,0.994182,0.994162,0.994141,0.949784,0.991768
gv_recoverable_transformer,225,1.0,0.928834,0.998452,0.998428,0.998404,0.955415,0.994678
gv_recoverable_transformer,226,1.0,0.939067,1.0,1.0,1.0,0.96234,0.996234
gv_recoverable_transformer,227,1.0,0.936446,0.995502,0.995502,0.995502,0.959001,0.993426
gv_recoverable_transformer,228,1.0,0.947478,1.0,1.0,1.0,0.967538,0.996754
gv_recoverable_transformer,229,1.0,0.953642,1.0,1.0,1.0,0.971348,0.997135
gv_recoverable_transformer,230,0.990102,0.940252,0.985182,0.985182,0.985182,0.957413,0.984127
gv_recoverable_transformer,231,1.0,0.9594,1.0,1.0,1.0,0.974907,0.997491
gv_recoverable_transformer,232,0.998911,0.954641,0.993991,0.993991,0.993991,0.969671,0.993281
gv_recoverable_transformer,233,0.98397,0.936177,0.974323,0.974319,0.974315,0.950745,0.97534
gv_recoverable_transformer,234,0.976349,0.925602,0.96261,0.962588,0.962566,0.939729,0.965119
gv_recoverable_transformer,235,0.969017,0.915641,0.951561,0.951514,0.951466,0.929342,0.955425
gv_recoverable_transformer,236,0.974563,0.918866,0.953747,0.953667,0.953587,0.932158,0.958834
gv_recoverable_transformer,237,0.976197,0.918078,0.95195,0.95184,0.95173,0.930973,0.958284
gv_recoverable_transformer,238,0.977075,0.91656,0.949455,0.949315,0.949175,0.92907,0.957014
gv_recoverable_transformer,239,0.989431,0.926566,0.958519,0.958348,0.958177,0.938704,0.967271
gv_recoverable_transformer,240,0.99843,0.932906,0.963933,0.963739,0.963543,0.944682,0.973985
gv_recoverable_transformer,241,1.0,0.938765,0.968887,0.968674,0.968459,0.950188,0.9778
gv_recoverable_transformer,242,1.0,0.945569,0.974807,0.974578,0.974348,0.956648,0.981694
gv_recoverable_transformer,243,1.0,0.954639,0.983012,0.982773,0.982532,0.965383,0.987075
gv_recoverable_transformer,244,0.979625,0.930741,0.958264,0.95802,0.957775,0.941159,0.963907
gv_recoverable_transformer,245,0.980171,0.928501,0.955234,0.954969,0.954702,0.938609,0.962167
gv_recoverable_transformer,246,0.958929,0.904541,0.930513,0.930225,0.929935,0.914349,0.938698
gv_recoverable_transformer,247,0.964281,0.907913,0.933183,0.932856,0.932525,0.917437,0.942329
gv_recoverable_transformer,248,0.969146,0.910694,0.935279,0.934915,0.934548,0.919942,0.945416
gv_recoverable_transformer,249,0.986612,0.925991,0.94991,0.949512,0.94911,0.934971,0.961062
gv_recoverable_transformer,250,1.0,0.942522,0.965774,0.965354,0.964929,0.951238,0.976089
gv_recoverable_transformer,251,1.0,0.946726,0.96931,0.968878,0.968443,0.955182,0.978422
gv_recoverable_transformer,252,0.998916,0.942362,0.964293,0.963854,0.96341,0.950566,0.974818
gv_recoverable_transformer,253,1.0,0.94996,0.971265,0.970815,0.970359,0.957919,0.979762
gv_recoverable_transformer,254,0.998585,0.945166,0.965855,0.965399,0.964937,0.952888,0.975785
gv_recoverable_transformer,255,1.0,0.946838,0.966938,0.966472,0.966,0.954331,0.977015
gv_recoverable_transformer,256,1.0,0.960309,0.979836,0.979362,0.978881,0.967579,0.98543
gv_recoverable_transformer,257,0.998227,0.954838,0.973792,0.973319,0.972838,0.96189,0.980916
gv_recoverable_transformer,258,1.0,0.965897,0.984304,0.983828,0.983343,0.972738,0.988402
gv_recoverable_transformer,259,1.0,0.975077,0.992939,0.992466,0.991985,0.981711,0.99405
