system,step,escape,basin,truth,constraint,coherence,option_density,civilization_access,discoveries,survivability
civilization_recursive_gv,464,0.2,0.992743,0.989121,0.997306,0.987484,0.56,0.55,2,0.860657
civilization_recursive_gv,465,0.2,0.979568,0.989783,1.0,0.987739,0.56,0.55,2,0.858613
civilization_recursive_gv,466,0.2,0.994521,0.984031,0.996033,0.981631,0.56,0.55,2,0.858956
civilization_recursive_gv,467,0.2,0.997271,0.973055,0.999757,0.967715,0.56,0.55,2,0.8559
civilization_recursive_gv,468,0.2,0.981116,0.973082,0.994912,0.968716,0.56,0.55,2,0.852059
civilization_recursive_gv,469,0.2,0.971211,0.976306,1.0,0.971567,0.56,0.55,2,0.851928
civilization_recursive_gv,470,0.2,0.954736,0.978659,0.998832,0.974625,0.56,0.55,2,0.849359
civilization_recursive_gv,471,0.2,0.958365,0.984514,0.994853,0.982447,0.56,0.55,2,0.851753
civilization_recursive_gv,472,0.2,0.943072,0.980938,0.994059,0.978314,0.56,0.55,2,0.847263
civilization_recursive_gv,473,0.2,0.938405,0.98486,0.996996,0.982433,0.56,0.55,2,0.848165
civilization_recursive_gv,474,0.2,0.945737,0.981331,0.99051,0.979496,0.56,0.55,2,0.847488
civilization_recursive_gv,475,0.2,0.941807,0.969528,0.987493,0.965935,0.56,0.55,2,0.841925
civilization_recursive_gv,476,0.2,0.949014,0.973501,0.98862,0.970478,0.56,0.55,2,0.844989
civilization_recursive_gv,477,0.2,0.941332,0.968428,0.995673,0.962979,0.56,0.55,2,0.842468
civilization_recursive_gv,478,0.2,0.936763,0.972592,0.993159,0.968478,0.56,0.55,2,0.842781
civilization_recursive_gv,479,0.2,0.93064,0.975261,0.994579,0.971398,0.56,0.55,2,0.842731
civilization_recursive_gv,480,0.2,0.929119,0.974086,1.0,0.968904,0.56,0.55,2,0.842684
civilization_recursive_gv,481,0.2,0.931079,0.96542,0.995129,0.959478,0.56,0.55,2,0.839228
civilization_recursive_gv,482,0.2,0.93217,0.963303,1.0,0.955964,0.56,0.55,2,0.839283
civilization_recursive_gv,483,0.2,0.92368,0.965762,1.0,0.958914,0.56,0.55,2,0.838499
civilization_recursive_gv,484,0.2,0.910596,0.965105,1.0,0.958126,0.56,0.55,2,0.835638
civilization_recursive_gv,485,0.2,0.90808,0.965023,0.994979,0.959032,0.56,0.55,2,0.834462
civilization_recursive_gv,486,0.2,0.921109,0.973504,0.99494,0.969216,0.56,0.55,2,0.840217
civilization_recursive_gv,487,0.2,0.921974,0.982504,0.992674,0.98047,0.56,0.55,2,0.843448
civilization_recursive_gv,488,0.2,0.919894,0.981302,0.981944,0.981174,0.56,0.55,2,0.841212
civilization_recursive_gv,489,0.2,0.924742,0.992966,0.974437,0.970731,0.56,0.55,2,0.841409
civilization_recursive_gv,490,0.2,0.933277,0.996274,0.969087,0.963649,0.56,0.55,2,0.841722
civilization_recursive_gv,491,0.2,0.934854,0.996916,0.966565,0.960494,0.56,0.55,2,0.841245
civilization_recursive_gv,492,0.2,0.932448,0.985637,0.966123,0.96222,0.56,0.55,2,0.838939
civilization_recursive_gv,493,0.2,0.935984,0.98803,0.976002,0.973596,0.56,0.55,2,0.843478
civilization_recursive_gv,494,0.2,0.933394,0.997623,0.964845,0.95829,0.56,0.55,2,0.840453
civilization_recursive_gv,495,0.2,0.944026,1.0,0.969755,0.963706,0.56,0.55,2,0.844659
civilization_recursive_gv,496,0.2,0.936498,1.0,0.963372,0.956046,0.56,0.55,2,0.840906
civilization_recursive_gv,497,0.2,0.940401,0.997042,0.965601,0.959313,0.56,0.55,2,0.842034
civilization_recursive_gv,498,0.2,0.955425,0.999724,0.962818,0.955437,0.56,0.55,2,0.844456
civilization_recursive_gv,499,0.2,0.949571,1.0,0.96421,0.957052,0.56,0.55,2,0.843816
civilization_recursive_gv,500,0.2,0.936126,0.986496,0.956168,0.950102,0.56,0.55,2,0.836298
civilization_recursive_gv,501,0.2,0.927741,0.991254,0.9535,0.945949,0.56,0.55,2,0.834386
civilization_recursive_gv,502,0.2,0.928183,1.0,0.958262,0.949915,0.56,0.55,2,0.837445
civilization_recursive_gv,503,0.2,0.939357,0.996201,0.965799,0.959719,0.56,0.55,2,0.84177
civilization_recursive_gv,504,0.2,0.947276,0.995373,0.964099,0.957844,0.56,0.55,2,0.842633
civilization_recursive_gv,505,0.2,0.941618,0.989996,0.967269,0.962724,0.56,0.55,2,0.841822
civilization_recursive_gv,506,0.2,0.94587,0.993194,0.961794,0.955515,0.56,0.55,2,0.841218
civilization_recursive_gv,507,0.2,0.94484,0.988727,0.957544,0.951307,0.56,0.55,2,0.838855
civilization_recursive_gv,508,0.2,0.933374,1.0,0.960423,0.952508,0.56,0.55,2,0.839244
civilization_recursive_gv,509,0.2,0.94112,1.0,0.971463,0.965755,0.56,0.55,2,0.844679
civilization_recursive_gv,510,0.2,0.940669,0.994883,0.962057,0.955491,0.56,0.55,2,0.84052
civilization_recursive_gv,511,0.2,0.95645,0.99398,0.974982,0.971183,0.56,0.55,2,0.848093
civilization_recursive_gv,512,0.2,0.981211,1.0,0.989807,0.987768,0.56,0.55,2,0.859154
civilization_recursive_gv,513,0.2,0.983837,1.0,0.990082,0.988099,0.56,0.55,2,0.859776
civilization_recursive_gv,514,0.2,0.990655,0.997205,0.982084,0.97906,0.56,0.55,2,0.857911
civilization_recursive_gv,515,0.2,0.985912,0.993745,0.981711,0.979305,0.56,0.55,2,0.856319
civilization_recursive_gv,516,0.2,0.995593,0.992913,0.989168,0.988419,0.56,0.55,2,0.860757
civilization_recursive_gv,517,0.2,0.995684,0.994054,0.981711,0.979242,0.56,0.55,2,0.858319
civilization_recursive_gv,518,0.2,1.0,1.0,0.974091,0.96891,0.56,0.55,2,0.85738
civilization_recursive_gv,519,0.2,0.996505,1.0,0.976117,0.97134,0.56,0.55,2,0.857394
civilization_recursive_gv,520,0.2,0.985682,0.995896,0.972252,0.967523,0.56,0.55,2,0.853262
civilization_recursive_gv,521,0.2,0.994582,0.989707,0.97752,0.975083,0.56,0.55,2,0.85598
civilization_recursive_gv,522,0.2,0.985945,0.989482,0.980172,0.97831,0.56,0.55,2,0.855153
civilization_recursive_gv,523,0.2,0.973061,0.990554,0.984525,0.98332,0.56,0.55,2,0.854267
civilization_recursive_gv,524,0.2,0.96851,0.987536,0.98369,0.982921,0.56,0.55,2,0.852616
civilization_recursive_gv,525,0.2,0.970086,0.991498,0.977379,0.974555,0.56,0.55,2,0.851296
civilization_recursive_gv,526,0.2,0.964949,0.990868,0.988238,0.987712,0.56,0.55,2,0.853998
civilization_recursive_gv,527,0.2,0.963513,0.983466,0.989474,0.982265,0.56,0.55,2,0.851705
civilization_recursive_gv,528,0.2,0.96567,0.983213,0.997729,0.980309,0.56,0.55,2,0.853098
civilization_recursive_gv,529,0.2,0.973027,0.987957,0.980532,0.979047,0.56,0.55,2,0.85247
civilization_recursive_gv,530,0.2,0.965202,0.983307,0.989906,0.981987,0.56,0.55,2,0.852038
civilization_recursive_gv,531,0.2,0.981143,0.975311,0.983676,0.973638,0.56,0.55,2,0.851455
civilization_recursive_gv,532,0.2,0.979212,0.977822,0.983443,0.976698,0.56,0.55,2,0.851973
civilization_recursive_gv,533,0.2,0.977578,0.979498,0.98774,0.977849,0.56,0.55,2,0.852819
civilization_recursive_gv,534,0.2,0.976758,0.977689,0.984936,0.97624,0.56,0.55,2,0.851624
civilization_recursive_gv,535,0.2,0.98308,0.966897,0.973684,0.96554,0.56,0.55,2,0.847433
civilization_recursive_gv,536,0.2,0.985721,0.96759,0.977483,0.965612,0.56,0.55,2,0.848706
civilization_recursive_gv,537,0.2,0.997701,0.973098,0.978557,0.972006,0.56,0.55,2,0.853288
civilization_recursive_gv,538,0.2,0.985309,0.973314,0.979961,0.971985,0.56,0.55,2,0.85107
civilization_recursive_gv,539,0.2,0.972388,0.972472,0.982905,0.970386,0.56,0.55,2,0.848549
civilization_recursive_gv,540,0.2,0.982677,0.977784,0.983001,0.976741,0.56,0.55,2,0.852595
civilization_recursive_gv,541,0.2,0.981866,0.979265,0.988229,0.977472,0.56,0.55,2,0.853653
civilization_recursive_gv,542,0.2,0.985562,0.985593,0.99282,0.984147,0.56,0.55,2,0.857334
civilization_recursive_gv,543,0.2,1.0,0.990199,0.990246,0.99019,0.56,0.55,2,0.861606
civilization_recursive_gv,544,0.2,1.0,0.994145,0.999479,0.993078,0.56,0.55,2,0.864255
civilization_recursive_gv,545,0.2,1.0,1.0,1.0,1.0,0.56,0.55,2,0.8665
civilization_recursive_gv,546,0.2,0.998867,1.0,1.0,1.0,0.56,0.55,2,0.866273
civilization_recursive_gv,547,0.2,1.0,1.0,1.0,1.0,0.56,0.55,2,0.8665
civilization_recursive_gv,548,0.2,0.992605,1.0,1.0,1.0,0.56,0.55,2,0.865021
civilization_recursive_gv,549,0.2,1.0,0.994496,0.999821,0.993431,0.56,0.55,2,0.86443
civilization_recursive_gv,550,0.2,1.0,1.0,0.999231,0.999077,0.56,0.55,2,0.866229
civilization_recursive_gv,551,0.2,1.0,0.999802,1.0,0.999763,0.56,0.55,2,0.866427
civilization_recursive_gv,552,0.2,0.99406,1.0,1.0,1.0,0.56,0.55,2,0.865312
civilization_recursive_gv,553,0.2,1.0,1.0,0.999017,0.998821,0.56,0.55,2,0.866154
civilization_recursive_gv,554,0.2,1.0,1.0,1.0,1.0,0.56,0.55,2,0.8665
civilization_recursive_gv,555,0.2,0.998485,0.993719,1.0,0.992462,0.56,0.55,2,0.86386
civilization_recursive_gv,556,0.2,1.0,0.989314,1.0,0.987177,0.56,0.55,2,0.862525
civilization_recursive_gv,557,0.2,1.0,0.985715,0.994734,0.983911,0.56,0.55,2,0.860512
civilization_recursive_gv,558,0.2,0.982453,0.979141,0.999571,0.975056,0.56,0.55,2,0.855176
civilization_recursive_gv,559,0.2,0.974659,0.982992,0.994313,0.980728,0.56,0.55,2,0.854377
civilization_recursive_gv,560,0.95,1.0,0.959316,0.969517,0.957276,0.655,0.626,3,0.873114
civilization_recursive_gv,561,0.2,0.99473,0.961774,0.975029,0.959123,0.59,0.575,3,0.856279
civilization_recursive_gv,562,0.2,0.982776,0.959199,0.98026,0.954987,0.59,0.575,3,0.8536
civilization_recursive_gv,563,0.2,0.981727,0.965765,0.975955,0.963728,0.59,0.575,3,0.855282
civilization_recursive_gv,564,0.2,0.970416,0.968614,0.977981,0.966741,0.59,0.575,3,0.854339
civilization_recursive_gv,565,0.2,0.962054,0.96831,0.970905,0.967791,0.59,0.575,3,0.851648
civilization_recursive_gv,566,0.2,0.974708,0.967241,0.963495,0.962745,0.59,0.575,3,0.851993
civilization_recursive_gv,567,0.2,0.962621,0.960351,0.968506,0.95872,0.59,0.575,3,0.848494
civilization_recursive_gv,568,0.2,0.965919,0.961576,0.966167,0.960658,0.59,0.575,3,0.84931
civilization_recursive_gv,569,0.2,0.959218,0.967659,0.962891,0.961937,0.59,0.575,3,0.848745
civilization_recursive_gv,570,0.2,0.955975,0.972669,0.967159,0.966057,0.59,0.575,3,0.85034
civilization_recursive_gv,571,0.2,0.958809,0.962939,0.965998,0.962327,0.59,0.575,3,0.848373
civilization_recursive_gv,572,0.2,0.956793,0.966945,0.971237,0.966086,0.59,0.575,3,0.85013
civilization_recursive_gv,573,0.2,0.951114,0.967621,0.962751,0.961777,0.59,0.575,3,0.847069
civilization_recursive_gv,574,0.2,0.962699,0.959458,0.961716,0.959006,0.59,0.575,3,0.847308
civilization_recursive_gv,575,0.2,0.979541,0.957325,0.959871,0.956816,0.59,0.575,3,0.849647
civilization_recursive_gv,576,0.2,0.980416,0.960098,0.955639,0.954747,0.59,0.575,3,0.849313
civilization_recursive_gv,577,0.2,0.983384,0.966287,0.954868,0.952584,0.59,0.575,3,0.850551
civilization_recursive_gv,578,0.2,0.982479,0.975944,0.956784,0.952952,0.59,0.575,3,0.852474
civilization_recursive_gv,579,0.2,0.979613,0.973497,0.959377,0.956554,0.59,0.575,3,0.852451
civilization_recursive_gv,580,0.2,0.974937,0.974972,0.961579,0.958901,0.59,0.575,3,0.852509
civilization_recursive_gv,581,0.2,0.962077,0.9701,0.954422,0.951286,0.59,0.575,3,0.846697
civilization_recursive_gv,582,0.2,0.955669,0.96793,0.948487,0.944598,0.59,0.575,3,0.843005
civilization_recursive_gv,583,0.2,0.947476,0.973343,0.952753,0.948635,0.59,0.575,3,0.843669
civilization_recursive_gv,584,0.2,0.945861,0.961837,0.951279,0.949168,0.59,0.575,3,0.841124
civilization_recursive_gv,585,0.2,0.948639,0.966585,0.954542,0.952134,0.59,0.575,3,0.843531
civilization_recursive_gv,586,0.2,0.944892,0.963829,0.961997,0.961631,0.59,0.575,3,0.844998
civilization_recursive_gv,587,0.2,0.943716,0.975884,0.96649,0.964611,0.59,0.575,3,0.848129
civilization_recursive_gv,588,0.2,0.939029,0.984495,0.968636,0.965465,0.59,0.575,3,0.849221
civilization_recursive_gv,589,0.2,0.945239,0.990194,0.972782,0.9693,0.59,0.575,3,0.852766
civilization_recursive_gv,590,0.2,0.94965,0.993788,0.969127,0.964195,0.59,0.575,3,0.852893
civilization_recursive_gv,591,0.2,0.940581,0.995812,0.96194,0.955166,0.59,0.575,3,0.848849
civilization_recursive_gv,592,0.2,0.937354,0.995336,0.95954,0.952381,0.59,0.575,3,0.847289
civilization_recursive_gv,593,0.2,0.940888,0.989724,0.960456,0.954603,0.59,0.575,3,0.847487
civilization_recursive_gv,594,0.2,0.931189,0.984877,0.966688,0.963051,0.59,0.575,3,0.847024
civilization_recursive_gv,595,0.2,0.933199,0.991419,0.962823,0.957104,0.59,0.575,3,0.847034
civilization_recursive_gv,596,0.2,0.928858,0.989562,0.971864,0.968325,0.59,0.575,3,0.849073
civilization_recursive_gv,597,0.2,0.920104,0.98165,0.981034,0.980911,0.59,0.575,3,0.849379
civilization_recursive_gv,598,0.2,0.91829,0.972457,0.979972,0.970954,0.59,0.575,3,0.845599
civilization_recursive_gv,599,0.2,0.921114,0.972554,0.971123,0.970837,0.59,0.575,3,0.844746
civilization_recursive_gv,600,0.2,0.923089,0.967344,0.975832,0.965646,0.59,0.575,3,0.844126
civilization_recursive_gv,601,0.2,0.91966,0.972581,0.975826,0.971931,0.59,0.575,3,0.845388
civilization_recursive_gv,602,0.2,0.936733,0.966759,0.981096,0.963891,0.59,0.575,3,0.847311
civilization_recursive_gv,603,0.2,0.929768,0.964206,0.978088,0.961429,0.59,0.575,3,0.844583
civilization_recursive_gv,604,0.2,0.927717,0.963982,0.983708,0.960037,0.59,0.575,3,0.844809
civilization_recursive_gv,605,0.2,0.920726,0.968974,0.987464,0.965276,0.59,0.575,3,0.845749
civilization_recursive_gv,606,0.2,0.926004,0.977773,0.987509,0.975826,0.59,0.575,3,0.850083
civilization_recursive_gv,607,0.2,0.933803,0.988712,0.982529,0.981292,0.59,0.575,3,0.85369
civilization_recursive_gv,608,0.2,0.943324,0.989709,0.972517,0.969079,0.59,0.575,3,0.852218
civilization_recursive_gv,609,0.2,0.936294,0.982362,0.962892,0.958999,0.59,0.575,3,0.846337
civilization_recursive_gv,610,0.2,0.930416,0.984838,0.967368,0.963874,0.59,0.575,3,0.847103
civilization_recursive_gv,611,0.2,0.933589,0.987534,0.969078,0.965386,0.59,0.575,3,0.848738
civilization_recursive_gv,612,0.2,0.927594,0.987241,0.969156,0.965539,0.59,0.575,3,0.847523
civilization_recursive_gv,613,0.2,0.937207,0.989649,0.965123,0.960218,0.59,0.575,3,0.848383
civilization_recursive_gv,614,0.2,0.931856,0.981861,0.961683,0.957647,0.59,0.575,3,0.844949
civilization_recursive_gv,615,0.2,0.933331,0.9935,0.965616,0.960039,0.59,0.575,3,0.848351
civilization_recursive_gv,616,0.2,0.939852,1.0,0.964391,0.957269,0.59,0.575,3,0.850186
civilization_recursive_gv,617,0.2,0.93706,0.999929,0.961583,0.953914,0.59,0.575,3,0.848629
civilization_recursive_gv,618,0.2,0.941195,0.993898,0.953419,0.945324,0.59,0.575,3,0.84569
civilization_recursive_gv,619,0.2,0.94012,0.988118,0.953309,0.946347,0.59,0.575,3,0.84458
civilization_recursive_gv,620,0.2,0.945516,0.984473,0.946746,0.9392,0.59,0.575,3,0.84281
civilization_recursive_gv,621,0.2,0.951561,0.990228,0.950301,0.942315,0.59,0.575,3,0.846122
civilization_recursive_gv,622,0.2,0.966195,0.987592,0.960562,0.955156,0.59,0.575,3,0.85227
civilization_recursive_gv,623,0.2,0.975153,0.992179,0.949765,0.941282,0.59,0.575,3,0.85094
civilization_recursive_gv,624,0.2,0.966183,0.981698,0.956397,0.951337,0.59,0.575,3,0.84993
civilization_recursive_gv,625,0.2,0.964922,0.987317,0.966482,0.962315,0.59,0.575,3,0.854059
civilization_recursive_gv,626,0.2,0.965519,0.986185,0.970612,0.967498,0.59,0.575,3,0.855465
civilization_recursive_gv,627,0.2,0.970014,0.989123,0.971098,0.967494,0.59,0.575,3,0.85697
civilization_recursive_gv,628,0.2,0.977995,0.981709,0.975595,0.974372,0.59,0.575,3,0.859051
civilization_recursive_gv,629,0.2,0.969672,0.978556,0.988983,0.97647,0.59,0.575,3,0.859297
civilization_recursive_gv,630,0.2,0.96071,0.98394,0.984644,0.983799,0.59,0.575,3,0.858952
civilization_recursive_gv,631,0.2,0.965668,0.978874,0.986986,0.977252,0.59,0.575,3,0.858359
civilization_recursive_gv,632,0.2,0.972126,0.980545,0.971802,0.970053,0.59,0.575,3,0.85637
civilization_recursive_gv,633,0.2,0.970608,0.989571,0.974935,0.972007,0.59,0.575,3,0.858505
civilization_recursive_gv,634,0.2,0.965724,0.985112,0.975458,0.973527,0.59,0.575,3,0.857052
civilization_recursive_gv,635,0.2,0.977228,0.984594,0.968771,0.965607,0.59,0.575,3,0.856923
civilization_recursive_gv,636,0.2,0.985748,0.984007,0.96829,0.965147,0.59,0.575,3,0.858371
civilization_recursive_gv,637,0.2,0.97923,0.971027,0.964029,0.96263,0.59,0.575,3,0.853646
civilization_recursive_gv,638,0.2,0.978034,0.962447,0.971097,0.960717,0.59,0.575,3,0.852688
civilization_recursive_gv,639,0.2,0.981946,0.965979,0.964086,0.963707,0.59,0.575,3,0.853462
civilization_recursive_gv,640,0.95,1.0,0.951555,0.94498,0.943666,0.685,0.651,4,0.873863
civilization_recursive_gv,641,0.2,0.986901,0.952773,0.940726,0.938317,0.62,0.6,4,0.852526
civilization_recursive_gv,642,0.2,0.996744,0.948345,0.942051,0.940792,0.62,0.6,4,0.854306
civilization_recursive_gv,643,0.2,1.0,0.939686,0.930358,0.928492,0.62,0.6,4,0.84956
civilization_recursive_gv,644,0.2,0.980549,0.942266,0.935791,0.934497,0.62,0.6,4,0.847964
civilization_recursive_gv,645,0.2,0.976368,0.944792,0.941434,0.940763,0.62,0.6,4,0.849488
civilization_recursive_gv,646,0.2,0.984491,0.947929,0.939383,0.937674,0.62,0.6,4,0.850854
civilization_recursive_gv,647,0.2,0.984176,0.954015,0.938857,0.935825,0.62,0.6,4,0.851507
civilization_recursive_gv,648,0.2,0.980009,0.949629,0.941537,0.939918,0.62,0.6,4,0.850968
civilization_recursive_gv,649,0.2,0.987213,0.954543,0.938525,0.935321,0.62,0.6,4,0.852076
civilization_recursive_gv,650,0.2,0.981856,0.946144,0.936601,0.934692,0.62,0.6,4,0.849084
civilization_recursive_gv,651,0.2,0.986827,0.948495,0.943759,0.942812,0.62,0.6,4,0.852946
civilization_recursive_gv,652,0.2,0.984613,0.959752,0.933691,0.928479,0.62,0.6,4,0.850625
civilization_recursive_gv,653,0.2,0.976842,0.959666,0.932875,0.927516,0.62,0.6,4,0.848771
civilization_recursive_gv,654,0.2,0.970549,0.962289,0.926853,0.919766,0.62,0.6,4,0.845781
civilization_recursive_gv,655,0.2,0.971348,0.967743,0.943426,0.938563,0.62,0.6,4,0.852582
civilization_recursive_gv,656,0.2,0.964048,0.968051,0.946039,0.941637,0.62,0.6,4,0.852087
civilization_recursive_gv,657,0.2,0.96861,0.955285,0.950815,0.949921,0.62,0.6,4,0.852791
civilization_recursive_gv,658,0.2,0.968533,0.965287,0.944574,0.940431,0.62,0.6,4,0.852059
civilization_recursive_gv,659,0.2,0.975684,0.967246,0.936385,0.930213,0.62,0.6,4,0.850897
civilization_recursive_gv,660,0.2,0.974793,0.964965,0.93624,0.930495,0.62,0.6,4,0.85033
civilization_recursive_gv,661,0.2,0.966072,0.966901,0.934378,0.927874,0.62,0.6,4,0.848217
civilization_recursive_gv,662,0.2,0.971012,0.977549,0.93488,0.926346,0.62,0.6,4,0.850957
civilization_recursive_gv,663,0.2,0.960054,0.991315,0.940611,0.93047,0.62,0.6,4,0.852821
civilization_recursive_gv,664,0.2,0.9744,0.999686,0.934107,0.920991,0.62,0.6,4,0.854639
civilization_recursive_gv,665,0.2,0.974141,0.993274,0.935307,0.923713,0.62,0.6,4,0.854061
civilization_recursive_gv,666,0.2,0.963955,0.995214,0.944064,0.933834,0.62,0.6,4,0.855393
civilization_recursive_gv,667,0.2,0.96415,0.991335,0.95056,0.942405,0.62,0.6,4,0.857144
civilization_recursive_gv,668,0.2,0.966892,0.991722,0.958648,0.952033,0.62,0.6,4,0.860597
civilization_recursive_gv,669,0.2,0.969518,0.988449,0.956778,0.950444,0.62,0.6,4,0.85998
civilization_recursive_gv,670,0.2,0.973816,0.986218,0.952773,0.946084,0.62,0.6,4,0.859099
civilization_recursive_gv,671,0.2,0.978913,0.979972,0.947963,0.941561,0.62,0.6,4,0.857501
civilization_recursive_gv,672,0.2,0.978384,0.986245,0.947212,0.939405,0.62,0.6,4,0.85806
civilization_recursive_gv,673,0.2,0.980435,0.99494,0.956472,0.948779,0.62,0.6,4,0.863016
civilization_recursive_gv,674,0.2,0.976204,0.989156,0.962212,0.956823,0.62,0.6,4,0.863335
civilization_recursive_gv,675,0.2,0.986307,0.989527,0.967599,0.963214,0.62,0.6,4,0.867306
civilization_recursive_gv,676,0.2,0.988298,0.990964,0.969063,0.964683,0.62,0.6,4,0.868433
civilization_recursive_gv,677,0.2,0.98361,0.986999,0.960303,0.954964,0.62,0.6,4,0.863825
civilization_recursive_gv,678,0.2,0.984085,0.991922,0.968939,0.964343,0.62,0.6,4,0.867688
civilization_recursive_gv,679,0.2,0.996233,0.987598,0.961186,0.955904,0.62,0.6,4,0.866749
civilization_recursive_gv,680,0.2,1.0,0.997268,0.965144,0.958719,0.62,0.6,4,0.870326
civilization_recursive_gv,681,0.2,1.0,1.0,0.973598,0.968317,0.62,0.6,4,0.873706
civilization_recursive_gv,682,0.2,1.0,0.996476,0.968136,0.962468,0.62,0.6,4,0.871262
civilization_recursive_gv,683,0.2,0.994461,1.0,0.958769,0.950523,0.62,0.6,4,0.867379
civilization_recursive_gv,684,0.2,0.997817,0.998759,0.954331,0.945446,0.62,0.6,4,0.866304
civilization_recursive_gv,685,0.2,0.994366,0.99571,0.962235,0.95554,0.62,0.6,4,0.867945
civilization_recursive_gv,686,0.2,0.998788,0.988072,0.966136,0.961749,0.62,0.6,4,0.869072
civilization_recursive_gv,687,0.2,1.0,0.987548,0.950283,0.942831,0.62,0.6,4,0.863657
civilization_recursive_gv,688,0.2,0.993795,0.983949,0.949438,0.942536,0.62,0.6,4,0.861586
civilization_recursive_gv,689,0.2,0.988063,0.97743,0.955734,0.951394,0.62,0.6,4,0.861691
civilization_recursive_gv,690,0.2,0.986827,0.977934,0.950171,0.944618,0.62,0.6,4,0.85956
civilization_recursive_gv,691,0.2,0.989467,0.977213,0.953893,0.949229,0.62,0.6,4,0.861291
civilization_recursive_gv,692,0.2,0.981833,0.984987,0.953892,0.947673,0.62,0.6,4,0.860915
civilization_recursive_gv,693,0.2,0.985997,0.997218,0.962188,0.955183,0.62,0.6,4,0.866478
civilization_recursive_gv,694,0.2,0.981012,0.993083,0.966407,0.961072,0.62,0.6,4,0.866354
civilization_recursive_gv,695,0.2,0.9771,0.998269,0.967547,0.961403,0.62,0.6,4,0.86674
civilization_recursive_gv,696,0.2,0.970096,1.0,0.971429,0.965715,0.62,0.6,4,0.866962
civilization_recursive_gv,697,0.2,0.978715,0.99949,0.971208,0.965552,0.62,0.6,4,0.868533
civilization_recursive_gv,698,0.2,0.977191,1.0,0.969698,0.963637,0.62,0.6,4,0.867772
civilization_recursive_gv,699,0.2,0.968172,1.0,0.974722,0.969667,0.62,0.6,4,0.867737
civilization_recursive_gv,700,0.2,0.97814,1.0,0.970754,0.964904,0.62,0.6,4,0.868333
civilization_recursive_gv,701,0.2,0.980297,0.996547,0.974378,0.969945,0.62,0.6,4,0.869529
civilization_recursive_gv,702,0.2,0.976257,0.995573,0.983552,0.981147,0.62,0.6,4,0.871806
civilization_recursive_gv,703,0.2,0.978562,0.996036,0.975397,0.97127,0.62,0.6,4,0.869466
civilization_recursive_gv,704,0.2,0.987652,1.0,0.962413,0.954896,0.62,0.6,4,0.8673
civilization_recursive_gv,705,0.2,0.987435,1.0,0.960722,0.952866,0.62,0.6,4,0.866661
civilization_recursive_gv,706,0.2,0.993191,0.995359,0.958338,0.950934,0.62,0.6,4,0.866286
civilization_recursive_gv,707,0.2,1.0,1.0,0.965915,0.959099,0.62,0.6,4,0.871002
civilization_recursive_gv,708,0.2,1.0,0.989553,0.978969,0.976852,0.62,0.6,4,0.874051
civilization_recursive_gv,709,0.2,1.0,0.994829,0.979309,0.976205,0.62,0.6,4,0.874951
civilization_recursive_gv,710,0.2,0.995913,0.994674,0.983203,0.980909,0.62,0.6,4,0.875482
civilization_recursive_gv,711,0.2,1.0,0.99542,0.974724,0.970585,0.62,0.6,4,0.873425
civilization_recursive_gv,712,0.2,0.991032,0.992187,0.977037,0.974007,0.62,0.6,4,0.871967
civilization_recursive_gv,713,0.2,0.980269,0.987919,0.968772,0.964943,0.62,0.6,4,0.866274
civilization_recursive_gv,714,0.2,0.990536,0.980914,0.975589,0.974524,0.62,0.6,4,0.86969
civilization_recursive_gv,715,0.2,0.986063,0.969534,0.969821,0.969477,0.62,0.6,4,0.865016
civilization_recursive_gv,716,0.2,0.999197,0.969647,0.964595,0.963584,0.62,0.6,4,0.865884
civilization_recursive_gv,717,0.2,0.989634,0.973552,0.959685,0.956911,0.62,0.6,4,0.862821
civilization_recursive_gv,718,0.2,0.993438,0.984768,0.97396,0.971798,0.62,0.6,4,0.870267
civilization_recursive_gv,719,0.2,0.989465,0.988272,0.981676,0.980356,0.62,0.6,4,0.872707
civilization_recursive_gv,720,0.2,0.990964,0.985666,0.970626,0.967618,0.62,0.6,4,0.868732
civilization_recursive_gv,721,0.2,0.987222,0.986406,0.977468,0.97568,0.62,0.6,4,0.870501
civilization_recursive_gv,722,0.2,0.995602,0.986933,0.973847,0.971229,0.62,0.6,4,0.870981
civilization_recursive_gv,723,0.2,1.0,0.993482,0.973666,0.969702,0.62,0.6,4,0.872766
civilization_recursive_gv,724,0.2,1.0,0.996525,0.981773,0.978822,0.62,0.6,4,0.87607
civilization_recursive_gv,725,0.2,0.995458,1.0,0.97982,0.975784,0.62,0.6,4,0.874988
civilization_recursive_gv,726,0.2,1.0,0.991774,0.992702,0.991588,0.62,0.6,4,0.879006
civilization_recursive_gv,727,0.2,1.0,0.991343,0.994528,0.990706,0.62,0.6,4,0.879079
civilization_recursive_gv,728,0.2,1.0,0.989493,0.991238,0.989144,0.62,0.6,4,0.87797
civilization_recursive_gv,729,0.2,1.0,0.985723,0.982533,0.981895,0.62,0.6,4,0.874738
civilization_recursive_gv,730,0.2,0.996385,0.998479,0.985397,0.982781,0.62,0.6,4,0.876912
civilization_recursive_gv,731,0.2,0.998543,1.0,0.972638,0.967166,0.62,0.6,4,0.873077
civilization_recursive_gv,732,0.2,0.997222,0.998721,0.974273,0.969383,0.62,0.6,4,0.873199
civilization_recursive_gv,733,0.2,0.999527,0.998614,0.967086,0.960781,0.62,0.6,4,0.871115
