scarcity,visibility,coupling,fragmentation,winner,competitive_score,antifragile_score,recursive_score,unification_score
0.9,0.3,0.3,0.7,antifragile,1.463964,1.505829,-0.265504,-0.450879
0.9,0.3,0.3,0.8,competitive,1.590356,1.552392,-0.287293,-0.432822
0.9,0.3,0.3,0.9,antifragile,1.67186,1.798279,-0.33738,-0.636329
0.9,0.3,0.3,1.0,competitive,1.759493,1.695532,-0.434556,-0.676121
0.9,0.3,0.4,0.0,antifragile,0.571892,0.76385,0.01535,0.34506
0.9,0.3,0.4,0.1,antifragile,0.708738,0.900131,0.131152,0.217837
0.9,0.3,0.4,0.2,antifragile,0.793987,1.012063,-0.042138,0.21557
0.9,0.3,0.4,0.3,antifragile,0.825484,0.986208,-0.071306,0.052156
0.9,0.3,0.4,0.4,antifragile,1.033142,1.122512,-0.078815,0.000133
0.9,0.3,0.4,0.5,antifragile,1.10614,1.332204,-0.146173,-0.102391
0.9,0.3,0.4,0.6,antifragile,1.222514,1.369902,-0.252664,-0.210524
0.9,0.3,0.4,0.7,antifragile,1.297052,1.44188,-0.240825,-0.26602
0.9,0.3,0.4,0.8,antifragile,1.406303,1.607699,-0.221521,-0.478939
0.9,0.3,0.4,0.9,antifragile,1.458342,1.539763,-0.318691,-0.4618
0.9,0.3,0.4,1.0,antifragile,1.647549,1.797126,-0.347137,-0.560144
0.9,0.3,0.5,0.0,antifragile,0.449784,0.745305,0.066133,0.49289
0.9,0.3,0.5,0.1,antifragile,0.581228,0.937446,0.038148,0.279262
0.9,0.3,0.5,0.2,antifragile,0.623202,0.979943,0.102948,0.289314
0.9,0.3,0.5,0.3,antifragile,0.787181,1.097727,-0.002971,0.242822
0.9,0.3,0.5,0.4,antifragile,0.989251,1.096862,-0.032703,0.035508
0.9,0.3,0.5,0.5,antifragile,0.951741,1.264627,-0.144281,-0.018979
0.9,0.3,0.5,0.6,antifragile,1.162681,1.351172,-0.0616,-0.129678
0.9,0.3,0.5,0.7,antifragile,1.223386,1.529336,-0.173095,-0.174401
0.9,0.3,0.5,0.8,antifragile,1.359085,1.485008,-0.144137,-0.324833
0.9,0.3,0.5,0.9,antifragile,1.318718,1.640722,-0.268991,-0.348287
0.9,0.3,0.5,1.0,antifragile,1.593831,1.751211,-0.321366,-0.379014
0.9,0.3,0.6,0.0,antifragile,0.344989,0.755855,0.223992,0.494827
0.9,0.3,0.6,0.1,antifragile,0.434344,0.709395,0.194259,0.504845
0.9,0.3,0.6,0.2,antifragile,0.544779,0.919215,0.096297,0.46282
0.9,0.3,0.6,0.3,antifragile,0.625702,1.004448,0.040086,0.326741
0.9,0.3,0.6,0.4,antifragile,0.85191,1.011201,0.097701,0.311577
0.9,0.3,0.6,0.5,antifragile,0.916448,1.176262,0.023096,0.117719
0.9,0.3,0.6,0.6,antifragile,1.118215,1.34675,0.030023,0.167752
0.9,0.3,0.6,0.7,antifragile,1.197227,1.39393,-0.053732,0.092989
0.9,0.3,0.6,0.8,antifragile,1.203036,1.486419,-0.145645,-0.200913
0.9,0.3,0.6,0.9,antifragile,1.306012,1.546993,-0.166255,-0.164387
0.9,0.3,0.6,1.0,antifragile,1.459405,1.73555,-0.167452,-0.271047
0.9,0.3,0.7,0.0,antifragile,0.255432,0.797348,0.288831,0.740834
0.9,0.3,0.7,0.1,antifragile,0.32089,0.782827,0.370378,0.644252
0.9,0.3,0.7,0.2,antifragile,0.420014,0.838407,0.310107,0.529417
0.9,0.3,0.7,0.3,antifragile,0.586238,0.946048,0.17413,0.510694
0.9,0.3,0.7,0.4,antifragile,0.674999,1.0499,0.179977,0.303015
0.9,0.3,0.7,0.5,antifragile,0.773251,1.175315,0.111568,0.229539
0.9,0.3,0.7,0.6,antifragile,0.953659,1.280941,-0.028676,0.224025
0.9,0.3,0.7,0.7,antifragile,1.011521,1.405303,0.133985,0.096646
0.9,0.3,0.7,0.8,antifragile,1.117757,1.52894,-0.051956,0.109622
0.9,0.3,0.7,0.9,antifragile,1.236822,1.523654,0.068294,-0.051849
0.9,0.3,0.7,1.0,antifragile,1.451098,1.648689,-0.094868,-0.30126
0.9,0.3,0.8,0.0,unification,0.230585,0.684263,0.38941,0.849595
0.9,0.3,0.8,0.1,unification,0.291914,0.71283,0.373132,0.725465
0.9,0.3,0.8,0.2,antifragile,0.437053,0.840986,0.291567,0.62279
0.9,0.3,0.8,0.3,antifragile,0.465801,0.923872,0.296595,0.527516
0.9,0.3,0.8,0.4,antifragile,0.561229,1.08447,0.228092,0.518401
0.9,0.3,0.8,0.5,antifragile,0.718986,1.111412,0.107839,0.338503
0.9,0.3,0.8,0.6,antifragile,0.796368,1.249047,0.149551,0.258725
0.9,0.3,0.8,0.7,antifragile,0.810963,1.35313,0.158869,0.273234
0.9,0.3,0.8,0.8,antifragile,1.01176,1.476341,0.103301,0.168061
0.9,0.3,0.8,0.9,antifragile,1.139531,1.513363,0.126576,0.138867
0.9,0.3,0.8,1.0,antifragile,1.277586,1.624585,-0.11475,0.030198
0.9,0.3,0.9,0.0,unification,0.127281,0.647254,0.44988,0.948321
0.9,0.3,0.9,0.1,unification,0.273288,0.743098,0.571583,0.900574
0.9,0.3,0.9,0.2,unification,0.264061,0.79946,0.36451,0.817885
0.9,0.3,0.9,0.3,antifragile,0.477678,1.000814,0.343381,0.7134
0.9,0.3,0.9,0.4,antifragile,0.594021,1.087492,0.258474,0.636006
0.9,0.3,0.9,0.5,antifragile,0.580348,1.074912,0.21466,0.488953
0.9,0.3,0.9,0.6,antifragile,0.677515,1.140902,0.194771,0.450155
0.9,0.3,0.9,0.7,antifragile,0.861695,1.212799,0.33707,0.325574
0.9,0.3,0.9,0.8,antifragile,0.903537,1.419128,0.159771,0.224368
0.9,0.3,0.9,0.9,antifragile,1.099531,1.451379,0.105215,0.253281
0.9,0.3,0.9,1.0,antifragile,1.196177,1.610706,0.053894,0.10266
0.9,0.3,1.0,0.0,unification,-0.038541,0.554246,0.544381,1.035275
0.9,0.3,1.0,0.1,unification,0.161902,0.718957,0.410385,1.071209
0.9,0.3,1.0,0.2,antifragile,0.252057,0.84223,0.476453,0.825297
0.9,0.3,1.0,0.3,antifragile,0.263798,0.965362,0.363636,0.742719
0.9,0.3,1.0,0.4,antifragile,0.418359,0.905761,0.431657,0.76054
0.9,0.3,1.0,0.5,antifragile,0.570684,1.039292,0.379438,0.734179
0.9,0.3,1.0,0.6,antifragile,0.5883,1.220834,0.365399,0.554737
0.9,0.3,1.0,0.7,antifragile,0.778319,1.277836,0.236174,0.393386
0.9,0.3,1.0,0.8,antifragile,0.925326,1.292754,0.190343,0.364221
0.9,0.3,1.0,0.9,antifragile,1.004225,1.425032,0.168801,0.352638
0.9,0.3,1.0,1.0,antifragile,1.083339,1.505075,0.184731,0.222929
0.9,0.4,0.0,0.0,antifragile,0.826436,1.012172,-0.176872,-0.017764
0.9,0.4,0.0,0.1,antifragile,0.86358,1.147064,-0.25566,-0.226832
0.9,0.4,0.0,0.2,antifragile,1.005584,1.162524,-0.286749,-0.278258
0.9,0.4,0.0,0.3,antifragile,1.205529,1.231468,-0.40289,-0.332522
0.9,0.4,0.0,0.4,competitive,1.36727,1.316798,-0.374982,-0.420184
0.9,0.4,0.0,0.5,competitive,1.452211,1.447024,-0.421167,-0.466846
0.9,0.4,0.0,0.6,antifragile,1.499432,1.584333,-0.463116,-0.598224
0.9,0.4,0.0,0.7,antifragile,1.651283,1.675451,-0.409566,-0.657705
0.9,0.4,0.0,0.8,antifragile,1.757819,1.764658,-0.516177,-0.702727
0.9,0.4,0.0,0.9,antifragile,1.771247,1.922178,-0.479594,-0.839635
0.9,0.4,0.0,1.0,antifragile,1.915751,1.946618,-0.578643,-0.84405
0.9,0.4,0.1,0.0,antifragile,0.708062,0.879873,-0.097933,0.102627
0.9,0.4,0.1,0.1,antifragile,0.895734,1.055691,-0.156692,-0.022204
0.9,0.4,0.1,0.2,antifragile,0.922242,1.029736,-0.207602,-0.07948
0.9,0.4,0.1,0.3,antifragile,1.051467,1.224573,-0.149658,-0.238199
0.9,0.4,0.1,0.4,antifragile,1.131689,1.351547,-0.280592,-0.310841
0.9,0.4,0.1,0.5,antifragile,1.362462,1.376398,-0.321625,-0.338055
0.9,0.4,0.1,0.6,antifragile,1.392555,1.456327,-0.235799,-0.484713
0.9,0.4,0.1,0.7,antifragile,1.492724,1.641841,-0.256882,-0.550487
0.9,0.4,0.1,0.8,antifragile,1.569029,1.739886,-0.300593,-0.608202
0.9,0.4,0.1,0.9,antifragile,1.710727,1.829565,-0.548769,-0.730751
0.9,0.4,0.1,1.0,antifragile,1.743734,1.887,-0.510649,-0.916877
0.9,0.4,0.2,0.0,antifragile,0.653962,0.950905,-0.00967,0.11358
0.9,0.4,0.2,0.1,antifragile,0.818262,1.109858,-0.01999,0.087293
0.9,0.4,0.2,0.2,antifragile,0.847945,1.131667,-0.0755,0.041776
0.9,0.4,0.2,0.3,antifragile,0.997497,1.168091,-0.161143,-0.079019
0.9,0.4,0.2,0.4,antifragile,1.108376,1.22203,-0.171433,-0.1518
0.9,0.4,0.2,0.5,antifragile,1.170662,1.465136,-0.138398,-0.214222
0.9,0.4,0.2,0.6,antifragile,1.39352,1.533917,-0.233294,-0.343847
0.9,0.4,0.2,0.7,antifragile,1.395238,1.604026,-0.29859,-0.480847
0.9,0.4,0.2,0.8,antifragile,1.505966,1.73138,-0.448704,-0.419847
0.9,0.4,0.2,0.9,antifragile,1.663703,1.763279,-0.345617,-0.526945
0.9,0.4,0.2,1.0,antifragile,1.74667,1.917432,-0.357459,-0.651242
0.9,0.4,0.3,0.0,antifragile,0.499464,0.880112,-0.017066,0.337285
0.9,0.4,0.3,0.1,antifragile,0.644015,0.949236,0.077775,0.166479
0.9,0.4,0.3,0.2,antifragile,0.780606,1.05801,-0.004021,0.159214
0.9,0.4,0.3,0.3,antifragile,0.976172,1.189925,0.032914,0.129774
0.9,0.4,0.3,0.4,antifragile,1.033484,1.172805,-0.086983,-0.079532
0.9,0.4,0.3,0.5,antifragile,1.248183,1.309811,-0.189862,-0.248519
0.9,0.4,0.3,0.6,antifragile,1.163187,1.461142,-0.100638,-0.248509
0.9,0.4,0.3,0.7,antifragile,1.383574,1.546815,-0.219271,-0.271358
0.9,0.4,0.3,0.8,antifragile,1.505879,1.647555,-0.290413,-0.343793
0.9,0.4,0.3,0.9,antifragile,1.565407,1.730486,-0.223923,-0.564457
0.9,0.4,0.3,1.0,antifragile,1.672854,1.874217,-0.387441,-0.609163
0.9,0.4,0.4,0.0,antifragile,0.514906,0.908723,0.237988,0.405351
0.9,0.4,0.4,0.1,antifragile,0.585053,0.961663,0.04464,0.362863
0.9,0.4,0.4,0.2,antifragile,0.691935,1.077266,0.061422,0.332522
0.9,0.4,0.4,0.3,antifragile,0.799017,1.220486,0.08733,0.198885
0.9,0.4,0.4,0.4,antifragile,0.845905,1.164,0.090043,0.143886
0.9,0.4,0.4,0.5,antifragile,1.000746,1.30416,-0.018906,-0.052259
0.9,0.4,0.4,0.6,antifragile,1.101616,1.450627,-0.032685,-0.088405
0.9,0.4,0.4,0.7,antifragile,1.315012,1.567249,-0.148438,-0.218791
0.9,0.4,0.4,0.8,antifragile,1.374728,1.587496,-0.182002,-0.228855
0.9,0.4,0.4,0.9,antifragile,1.490969,1.744596,-0.187241,-0.439695
0.9,0.4,0.4,1.0,antifragile,1.612721,1.759696,-0.214581,-0.416108
0.9,0.4,0.5,0.0,antifragile,0.487203,0.917895,0.232026,0.497768
0.9,0.4,0.5,0.1,antifragile,0.421679,0.923578,0.188013,0.424444
0.9,0.4,0.5,0.2,antifragile,0.568816,1.02756,0.171087,0.370881
0.9,0.4,0.5,0.3,antifragile,0.687156,1.091903,0.146131,0.324064
0.9,0.4,0.5,0.4,antifragile,0.73258,1.203335,0.076897,0.17431
0.9,0.4,0.5,0.5,antifragile,0.906364,1.347807,0.095431,0.14486
0.9,0.4,0.5,0.6,antifragile,0.990145,1.317019,-0.032091,0.05561
0.9,0.4,0.5,0.7,antifragile,1.146664,1.447432,0.01889,-0.010775
0.9,0.4,0.5,0.8,antifragile,1.122436,1.580459,-0.027226,-0.104878
0.9,0.4,0.5,0.9,antifragile,1.394075,1.656826,-0.108263,-0.202218
0.9,0.4,0.5,1.0,antifragile,1.484204,1.736045,-0.090376,-0.213861
0.9,0.4,0.6,0.0,antifragile,0.258449,0.721565,0.272737,0.710248
0.9,0.4,0.6,0.1,antifragile,0.424392,0.895459,0.324758,0.576581
0.9,0.4,0.6,0.2,antifragile,0.405492,0.945136,0.342693,0.53324
0.9,0.4,0.6,0.3,antifragile,0.636227,1.110237,0.177996,0.446174
0.9,0.4,0.6,0.4,antifragile,0.75061,1.113374,0.198193,0.414768
0.9,0.4,0.6,0.5,antifragile,0.814965,1.168882,0.14863,0.232173
0.9,0.4,0.6,0.6,antifragile,0.954054,1.307893,0.103049,0.241361
0.9,0.4,0.6,0.7,antifragile,1.05361,1.362542,0.078786,0.095995
0.9,0.4,0.6,0.8,antifragile,1.175661,1.58866,-0.006253,-0.004402
0.9,0.4,0.6,0.9,antifragile,1.223529,1.644668,-0.011643,-0.087986
0.9,0.4,0.6,1.0,antifragile,1.422354,1.678165,-0.053652,-0.129944
0.9,0.4,0.7,0.0,unification,0.167897,0.676323,0.340232,0.822766
0.9,0.4,0.7,0.1,antifragile,0.389701,0.809514,0.407566,0.608733
0.9,0.4,0.7,0.2,antifragile,0.433664,0.88058,0.325334,0.648943
0.9,0.4,0.7,0.3,antifragile,0.441961,1.187282,0.274734,0.59035
0.9,0.4,0.7,0.4,antifragile,0.709633,1.13966,0.203614,0.480135
0.9,0.4,0.7,0.5,antifragile,0.653118,1.203451,0.308845,0.31944
0.9,0.4,0.7,0.6,antifragile,0.813791,1.40768,0.176288,0.260315
0.9,0.4,0.7,0.7,antifragile,0.98446,1.38656,0.009201,0.151977
0.9,0.4,0.7,0.8,antifragile,1.17785,1.521407,0.178184,0.08354
0.9,0.4,0.7,0.9,antifragile,1.182248,1.591555,0.037635,0.060512
0.9,0.4,0.7,1.0,antifragile,1.239262,1.755474,0.048363,-0.043705
0.9,0.4,0.8,0.0,unification,0.111664,0.694882,0.423823,0.890466
0.9,0.4,0.8,0.1,unification,0.205996,0.78736,0.502379,0.883018
0.9,0.4,0.8,0.2,antifragile,0.297008,0.852151,0.467741,0.779465
0.9,0.4,0.8,0.3,antifragile,0.40392,0.937902,0.356208,0.704598
0.9,0.4,0.8,0.4,antifragile,0.62934,1.079404,0.30835,0.70786
0.9,0.4,0.8,0.5,antifragile,0.636405,1.145295,0.289635,0.492144
0.9,0.4,0.8,0.6,antifragile,0.828528,1.196313,0.299726,0.429452
0.9,0.4,0.8,0.7,antifragile,0.847165,1.358204,0.217466,0.349404
0.9,0.4,0.8,0.8,antifragile,0.962434,1.466725,0.151133,0.369096
0.9,0.4,0.8,0.9,antifragile,1.145463,1.589428,0.127809,0.216073
0.9,0.4,0.8,1.0,antifragile,1.219964,1.665953,0.083349,0.103729
0.9,0.4,0.9,0.0,unification,0.099178,0.679034,0.581816,1.069962
0.9,0.4,0.9,0.1,unification,0.127189,0.742643,0.51794,1.019663
0.9,0.4,0.9,0.2,antifragile,0.295267,0.978292,0.537913,0.900835
0.9,0.4,0.9,0.3,antifragile,0.390089,0.914599,0.507129,0.861938
0.9,0.4,0.9,0.4,antifragile,0.506211,1.138364,0.405079,0.700383
0.9,0.4,0.9,0.5,antifragile,0.554242,1.094222,0.42192,0.673758
0.9,0.4,0.9,0.6,antifragile,0.703078,1.252469,0.405291,0.583759
0.9,0.4,0.9,0.7,antifragile,0.754874,1.192503,0.298458,0.471953
0.9,0.4,0.9,0.8,antifragile,0.897368,1.426039,0.248159,0.34266
0.9,0.4,0.9,0.9,antifragile,0.953352,1.551748,0.289414,0.237438
0.9,0.4,0.9,1.0,antifragile,1.111935,1.664436,0.185556,0.2508
0.9,0.4,1.0,0.0,unification,-0.021083,0.65972,0.655216,1.255753
0.9,0.4,1.0,0.1,unification,0.021627,0.721628,0.665744,1.089926
0.9,0.4,1.0,0.2,unification,0.133809,0.811313,0.590967,1.029848
0.9,0.4,1.0,0.3,antifragile,0.156365,0.920104,0.471752,0.91467
0.9,0.4,1.0,0.4,antifragile,0.381906,1.003627,0.555148,0.867381
0.9,0.4,1.0,0.5,antifragile,0.367196,1.174897,0.492485,0.736539
0.9,0.4,1.0,0.6,antifragile,0.56151,1.105767,0.45089,0.71256
0.9,0.4,1.0,0.7,antifragile,0.661,1.259752,0.407026,0.654733
0.9,0.4,1.0,0.8,antifragile,0.859541,1.441446,0.461007,0.556217
0.9,0.4,1.0,0.9,antifragile,0.972833,1.499354,0.302666,0.481734
0.9,0.4,1.0,1.0,antifragile,0.975948,1.611189,0.249604,0.356963
0.9,0.5,0.0,0.0,antifragile,0.763395,1.043149,-0.055886,0.086627
0.9,0.5,0.0,0.1,antifragile,0.89464,1.060055,-0.097268,-0.045904
0.9,0.5,0.0,0.2,antifragile,0.979706,1.204194,-0.071245,-0.113413
0.9,0.5,0.0,0.3,antifragile,1.129327,1.272392,-0.189037,-0.225735
0.9,0.5,0.0,0.4,antifragile,1.209684,1.355751,-0.300442,-0.31128
0.9,0.5,0.0,0.5,antifragile,1.328055,1.469513,-0.241721,-0.397366
0.9,0.5,0.0,0.6,antifragile,1.322358,1.647597,-0.262532,-0.451991
0.9,0.5,0.0,0.7,antifragile,1.522145,1.689624,-0.386629,-0.4697
0.9,0.5,0.0,0.8,antifragile,1.624969,1.813082,-0.399941,-0.597856
0.9,0.5,0.0,0.9,antifragile,1.797258,1.898331,-0.396972,-0.6611
0.9,0.5,0.0,1.0,antifragile,1.885367,2.037207,-0.438957,-0.773984
0.9,0.5,0.1,0.0,antifragile,0.671968,1.043238,0.008413,0.211528
0.9,0.5,0.1,0.1,antifragile,0.884872,1.112948,-0.069858,0.085492
0.9,0.5,0.1,0.2,antifragile,0.91104,1.15647,-0.098895,-0.053963
0.9,0.5,0.1,0.3,antifragile,0.979586,1.365585,-0.11656,-0.026208
0.9,0.5,0.1,0.4,antifragile,1.086048,1.360636,-0.104152,-0.231685
0.9,0.5,0.1,0.5,antifragile,1.293468,1.501866,-0.117429,-0.252894
0.9,0.5,0.1,0.6,antifragile,1.344819,1.61664,-0.214535,-0.36866
0.9,0.5,0.1,0.7,antifragile,1.382844,1.643859,-0.238651,-0.418141
0.9,0.5,0.1,0.8,antifragile,1.515529,1.793901,-0.313053,-0.52488
0.9,0.5,0.1,0.9,antifragile,1.696969,1.882528,-0.391251,-0.646542
0.9,0.5,0.1,1.0,antifragile,1.704613,1.948469,-0.311078,-0.592631
0.9,0.5,0.2,0.0,antifragile,0.607525,1.060644,0.125081,0.365451
0.9,0.5,0.2,0.1,antifragile,0.65144,0.982195,0.059567,0.218743
0.9,0.5,0.2,0.2,antifragile,0.919243,1.154978,-0.01589,0.188232
0.9,0.5,0.2,0.3,antifragile,0.862021,1.257177,0.038864,0.008418
0.9,0.5,0.2,0.4,antifragile,1.085873,1.40134,-0.027336,0.057584
0.9,0.5,0.2,0.5,antifragile,1.100888,1.479708,-0.071059,-0.146892
0.9,0.5,0.2,0.6,antifragile,1.199611,1.636554,-0.072034,-0.155525
0.9,0.5,0.2,0.7,antifragile,1.308737,1.665397,-0.183402,-0.200098
0.9,0.5,0.2,0.8,antifragile,1.510645,1.770966,-0.164111,-0.374389
0.9,0.5,0.2,0.9,antifragile,1.584359,1.897067,-0.221667,-0.497036
0.9,0.5,0.2,1.0,antifragile,1.732747,1.881029,-0.286478,-0.563684
0.9,0.5,0.3,0.0,antifragile,0.349551,0.938764,0.308639,0.450999
0.9,0.5,0.3,0.1,antifragile,0.738165,1.017339,0.171072,0.344788
0.9,0.5,0.3,0.2,antifragile,0.703017,1.1385,0.195515,0.223058
0.9,0.5,0.3,0.3,antifragile,0.810436,1.245787,0.144004,0.072111
0.9,0.5,0.3,0.4,antifragile,0.850081,1.312031,0.095965,0.070967
0.9,0.5,0.3,0.5,antifragile,1.063448,1.503893,0.000517,-0.001408
0.9,0.5,0.3,0.6,antifragile,1.163593,1.509001,-0.027238,-0.084043
0.9,0.5,0.3,0.7,antifragile,1.237143,1.544779,-0.049336,-0.211988
0.9,0.5,0.3,0.8,antifragile,1.319143,1.630107,-0.136308,-0.243704
0.9,0.5,0.3,0.9,antifragile,1.415015,1.771684,-0.151914,-0.408466
0.9,0.5,0.3,1.0,antifragile,1.542028,1.970232,-0.235431,-0.379579
0.9,0.5,0.4,0.0,antifragile,0.364625,0.905005,0.245135,0.464912
0.9,0.5,0.4,0.1,antifragile,0.477951,1.012092,0.278914,0.482152
0.9,0.5,0.4,0.2,antifragile,0.57113,1.131013,0.168901,0.356964
0.9,0.5,0.4,0.3,antifragile,0.670988,1.158848,0.150221,0.319666
0.9,0.5,0.4,0.4,antifragile,0.762355,1.251982,0.084971,0.241378
0.9,0.5,0.4,0.5,antifragile,0.955127,1.318525,0.109612,0.132382
0.9,0.5,0.4,0.6,antifragile,1.089659,1.432693,0.074522,0.093249
0.9,0.5,0.4,0.7,antifragile,1.163446,1.664892,0.029574,0.05314
0.9,0.5,0.4,0.8,antifragile,1.396092,1.571355,0.022583,-0.094183
0.9,0.5,0.4,0.9,antifragile,1.39217,1.716957,-0.119565,-0.257657
0.9,0.5,0.4,1.0,antifragile,1.601165,1.869369,-0.182959,-0.342631
0.9,0.5,0.5,0.0,antifragile,0.198744,0.919553,0.372264,0.710459
0.9,0.5,0.5,0.1,antifragile,0.410122,1.00239,0.310158,0.614772
0.9,0.5,0.5,0.2,antifragile,0.533702,0.991985,0.253848,0.499855
0.9,0.5,0.5,0.3,antifragile,0.64605,1.214421,0.255787,0.425614
0.9,0.5,0.5,0.4,antifragile,0.755499,1.232147,0.208865,0.420795
0.9,0.5,0.5,0.5,antifragile,0.838847,1.348097,0.137752,0.323042
0.9,0.5,0.5,0.6,antifragile,0.91443,1.426406,0.179125,0.131701
0.9,0.5,0.5,0.7,antifragile,1.113394,1.422546,0.035403,0.085291
0.9,0.5,0.5,0.8,antifragile,1.300482,1.627273,0.058338,0.062386
0.9,0.5,0.5,0.9,antifragile,1.235682,1.563334,0.096693,-0.049767
0.9,0.5,0.5,1.0,antifragile,1.377736,1.812868,0.022607,-0.171463
0.9,0.5,0.6,0.0,antifragile,0.217244,0.926767,0.392822,0.835861
0.9,0.5,0.6,0.1,antifragile,0.258899,0.998161,0.429655,0.690659
0.9,0.5,0.6,0.2,antifragile,0.354971,0.99749,0.384281,0.697922
0.9,0.5,0.6,0.3,antifragile,0.485319,1.068769,0.310148,0.516241
0.9,0.5,0.6,0.4,antifragile,0.624272,1.157741,0.315857,0.445853
0.9,0.5,0.6,0.5,antifragile,0.76054,1.315215,0.18603,0.414681
0.9,0.5,0.6,0.6,antifragile,0.880473,1.405524,0.208335,0.286521
0.9,0.5,0.6,0.7,antifragile,0.98269,1.494785,0.115991,0.293765
0.9,0.5,0.6,0.8,antifragile,1.055212,1.588335,0.19326,0.112911
0.9,0.5,0.6,0.9,antifragile,1.211849,1.570438,-0.00409,0.043721
0.9,0.5,0.6,1.0,antifragile,1.319473,1.830306,0.095058,-0.119602
0.9,0.5,0.7,0.0,unification,0.183413,0.730472,0.583139,0.912414
0.9,0.5,0.7,0.1,unification,0.36579,0.855483,0.496298,0.857915
0.9,0.5,0.7,0.2,antifragile,0.327874,0.930142,0.570205,0.734467
0.9,0.5,0.7,0.3,antifragile,0.417675,1.06953,0.429662,0.645757
0.9,0.5,0.7,0.4,antifragile,0.607674,1.177636,0.381005,0.622905
0.9,0.5,0.7,0.5,antifragile,0.62757,1.235748,0.338898,0.556496
0.9,0.5,0.7,0.6,antifragile,0.767806,1.344145,0.19458,0.390324
0.9,0.5,0.7,0.7,antifragile,0.807473,1.384927,0.278289,0.505943
0.9,0.5,0.7,0.8,antifragile,1.009712,1.566638,0.181975,0.20258
0.9,0.5,0.7,0.9,antifragile,1.212807,1.604731,0.080006,0.182278
0.9,0.5,0.7,1.0,antifragile,1.198512,1.769793,0.218381,0.10345
0.9,0.5,0.8,0.0,unification,0.041346,0.787981,0.760235,1.173925
0.9,0.5,0.8,0.1,unification,0.124202,0.89749,0.674304,1.009672
0.9,0.5,0.8,0.2,antifragile,0.246683,0.920108,0.549931,0.833009
0.9,0.5,0.8,0.3,antifragile,0.404767,1.109546,0.485153,0.782473
0.9,0.5,0.8,0.4,antifragile,0.417193,1.158347,0.464456,0.64783
0.9,0.5,0.8,0.5,antifragile,0.725746,1.141085,0.35301,0.681976
0.9,0.5,0.8,0.6,antifragile,0.722855,1.289285,0.346064,0.572894
0.9,0.5,0.8,0.7,antifragile,0.818906,1.384805,0.394693,0.493593
0.9,0.5,0.8,0.8,antifragile,0.976824,1.512509,0.34551,0.368586
0.9,0.5,0.8,0.9,antifragile,1.047054,1.627891,0.307405,0.320975
0.9,0.5,0.8,1.0,antifragile,1.035558,1.673673,0.229159,0.233319
0.9,0.5,0.9,0.0,unification,-0.018757,0.747434,0.674765,1.230906
0.9,0.5,0.9,0.1,unification,0.009548,0.878163,0.736499,1.099495
0.9,0.5,0.9,0.2,unification,0.127599,0.875198,0.5753,0.968869
0.9,0.5,0.9,0.3,antifragile,0.260977,0.977029,0.509505,0.905821
0.9,0.5,0.9,0.4,antifragile,0.384645,1.083044,0.505254,0.725441
0.9,0.5,0.9,0.5,antifragile,0.547272,1.193019,0.526035,0.769041
0.9,0.5,0.9,0.6,antifragile,0.624868,1.302029,0.47493,0.713165
0.9,0.5,0.9,0.7,antifragile,0.758894,1.454165,0.388404,0.602472
0.9,0.5,0.9,0.8,antifragile,0.739731,1.45593,0.380151,0.542045
0.9,0.5,0.9,0.9,antifragile,0.92411,1.60864,0.332745,0.391115
0.9,0.5,0.9,1.0,antifragile,0.999893,1.704536,0.29108,0.213675
0.9,0.5,1.0,0.0,unification,-0.118213,0.638537,0.80466,1.253544
0.9,0.5,1.0,0.1,unification,-0.039263,0.636479,0.753316,1.181242
0.9,0.5,1.0,0.2,unification,0.006613,0.913209,0.709066,1.127795
0.9,0.5,1.0,0.3,unification,0.143785,1.014728,0.653263,1.129387
0.9,0.5,1.0,0.4,antifragile,0.351478,1.136265,0.683401,0.939687
0.9,0.5,1.0,0.5,antifragile,0.402622,1.149847,0.636908,0.88447
0.9,0.5,1.0,0.6,antifragile,0.497838,1.337901,0.538629,0.768778
0.9,0.5,1.0,0.7,antifragile,0.599903,1.403562,0.524389,0.737923
0.9,0.5,1.0,0.8,antifragile,0.7418,1.335355,0.421559,0.616062
0.9,0.5,1.0,0.9,antifragile,0.855737,1.490785,0.384243,0.529385
0.9,0.5,1.0,1.0,antifragile,1.016314,1.527357,0.262422,0.546767
0.9,0.6,0.0,0.0,antifragile,0.598481,1.059734,-0.015038,0.164872
0.9,0.6,0.0,0.1,antifragile,0.778194,1.255533,0.056034,0.030844
0.9,0.6,0.0,0.2,antifragile,0.799601,1.294984,-0.045981,-0.026155
0.9,0.6,0.0,0.3,antifragile,1.064239,1.277178,-0.078316,-0.043461
0.9,0.6,0.0,0.4,antifragile,1.055985,1.524905,-0.150583,-0.163521
0.9,0.6,0.0,0.5,antifragile,1.190335,1.417994,-0.161029,-0.205386
0.9,0.6,0.0,0.6,antifragile,1.283273,1.61859,-0.205823,-0.303197
0.9,0.6,0.0,0.7,antifragile,1.427013,1.746158,-0.218188,-0.441171
0.9,0.6,0.0,0.8,antifragile,1.639481,1.788735,-0.224852,-0.43621
0.9,0.6,0.0,0.9,antifragile,1.658085,1.938042,-0.273482,-0.603563
0.9,0.6,0.0,1.0,antifragile,1.680195,2.017531,-0.25771,-0.641558
0.9,0.6,0.1,0.0,antifragile,0.588857,1.082812,0.13778,0.306474
